zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
53714,655,337,289,22,7,50318,57,149,534,1936,4508,10585,24806,7414,329
