zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
53406,369,221,139,6,3,12232,27,190,105,820,2097,2686,3667,2520,120
