zipcode,name,price,rating,review_count,categories
53027,Perc Place,$$,4.0,72,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53027,Scoop Deville,$$,5.0,19,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53027,Mineshaft Restaurant & Bar,$$,3.0,166,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]"
53027,Puebla's Kitchen,$$,4.5,25,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53027,The Coffee Trader,$,5.0,13,"[{'alias': 'cafes', 'title': 'Cafes'}]"
53027,Ichiban Japanese Sushi&Steak House,$$,4.0,19,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53027,M J Stevens Pub-N-Restaurant,$$,4.0,62,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]"
53027,Angee B'z Subs,$,4.5,18,"[{'alias': 'wraps', 'title': 'Wraps'}]"
53027,The Slinger House Pub & Grille,$$,4.0,46,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pubs', 'title': 'Pubs'}]"
53027,Casa Tequila,$$,3.5,36,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53027,Mickey's Fresh Frozen Custard,$,4.0,12,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53027,Fox & Hounds Restaurant,$$,3.5,188,"[{'alias': 'german', 'title': 'German'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
53027,Copper Dock Restaurant,$$,4.0,82,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53027,Bildas Friess Lake Pub,$$,4.0,58,"[{'alias': 'burgers', 'title': 'Burgers'}]"
53027,Timmer's Restaurant,$$,4.0,52,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53027,China Garden,$$,3.5,14,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53027,Little Red Inn,$$,4.0,33,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]"
53027,Sal's Pizza-Hartford,$,3.5,15,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53027,Polanco Mexican Restaurant & Cantina,$$,4.0,27,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53027,Red Apple Cafe,$,3.5,12,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53027,Jim's Place,$,4.5,10,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53027,Hank's Restaurant & Drinkery,$,3.0,17,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53027,Bank Shot Sports Bar,$,4.0,5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53027,Poad's Pizza,$$,3.5,10,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53027,Barbecue Company Grill and Catering- Hartford,$,4.0,14,"[{'alias': 'bbq', 'title': 'Barbeque'}]"
53027,Ever Green Chinese Buffet,$,3.5,12,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]"
53027,Karina's Cafe,$,4.5,12,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53027,Tally Ho Pub,$$,3.5,23,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
53027,Alpine Retreat,$$,4.5,15,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53027,Culver's,$,3.5,7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53027,Ponderosa,$$,3.0,10,"[{'alias': 'steak', 'title': 'Steakhouses'}]"
53027,McDonald's,$,3.0,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53027,George Webb Restaurant,$,3.5,6,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53027,Angelo's Pizzeria,$$,5.0,5,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53027,Pizza Hut,$,3.5,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
53027,China Town Kitchen,$,3.5,10,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53027,Holy Hill Cafe,$,4.0,7,"[{'alias': 'cafes', 'title': 'Cafes'}]"
53027,Raceway Bar & Grill,$,5.0,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]"
53027,Dunkin' Donuts,$,3.0,6,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53027,Sheryl's Club 175,$,3.5,8,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
53027,Tom's Bar and Grill,$$,3.5,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53027,The Olde Cedar Inn,$$,3.5,10,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
53027,Sweet Creations Village Bakery,$,3.0,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]"
53027,Taco Bell,$,1.5,11,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
53027,Tally Ho Erin,$,3.5,3,"[{'alias': 'lounges', 'title': 'Lounges'}]"
53027,Jimmy John's,$$,2.0,3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]"
53027,Subway,$,3.0,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
53027,Papa Murphy's,$,3.0,1,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53027,Dairy Queen,$,2.5,3,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53027,Burger King,$,2.5,3,"[{'alias': 'burgers', 'title': 'Burgers'}]"
53027,House of Heileman's,$,3.0,2,"[{'alias': 'bars', 'title': 'Bars'}]"
