zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
54115,227,93,126,8,0,7138,18,46,31,256,1037,1982,2035,1623,110
