zipcode,name,price,rating,review_count,categories
53216,Ono Kine Grindz,$,4.5,406,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'delis', 'title': 'Delis'}]"
53216,Blue's Egg - Milwaukee,$$,4.5,1316,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,Cosmos Café,$,4.5,197,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
53216,Story Hill BKC,$$,4.5,481,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Rocket Baby Bakery,$,4.5,237,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Cranky Al’s,$,4.5,195,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'donuts', 'title': 'Donuts'}]"
53216,Le Reve Patisserie & Café,$$,4.5,413,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Kopp's Frozen Custard,$,4.5,492,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53216,Mad Rooster Cafe,$$,4.5,744,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Oscar's Pub & Grill,$,4.5,643,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53216,Swingin' Door Exchange,$$,4.5,593,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53216,Glorioso's Italian Market,$$,4.5,341,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]"
53216,Comet Café,$$,4.0,1030,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,St. Paul Fish Company,$$,4.5,614,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]"
53216,Maxie's,$$,4.0,614,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]"
53216,La Merenda,$$,4.5,532,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
53216,Café Corazón,$$,4.5,507,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Bunzel's Meat Market,$$,5.0,90,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'delis', 'title': 'Delis'}]"
53216,Valentine Coffee Roasters,$,4.5,137,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]"
53216,McBob's,$$,4.0,197,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]"
53216,Irie Zulu,$$,4.5,143,"[{'alias': 'african', 'title': 'African'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Bryant's Cocktail Lounge,$$,4.5,330,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
53216,Colectivo Lakefront,$,4.5,364,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,Bavette,$$,4.5,265,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,Uppa Yard,$$,4.0,47,"[{'alias': 'caribbean', 'title': 'Caribbean'}]"
53216,AJ Bombers,$$,4.0,699,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,North Avenue Grill,$,4.0,216,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}]"
53216,Sobelman's Pub & Grill,$$,4.0,691,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53216,Purple Door Ice Cream,$,4.5,327,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53216,Il Mito Trattoria e Enoteca,$$,4.0,189,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Simple Café,$$,4.5,392,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53216,Rice N Roll Bistro,$$,4.5,305,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
53216,Tosa Bowl and Bun,$,5.0,51,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]"
53216,Milwaukee Brat House,$$,4.0,530,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'german', 'title': 'German'}]"
53216,BelAir Cantina,$$,3.5,372,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]"
53216,Beans & Barley Cafe,$$,4.0,419,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53216,Mara's Grill,$,4.5,77,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53216,The Capital Grille,$$$,4.5,263,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,La Masa Empanada Bar,$$,4.5,294,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,Amaranth Bakery & Cafe,$,4.5,63,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53216,Five O'Clock Steakhouse,$$$,4.0,333,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
53216,MOVIDA,$$,4.0,402,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
53216,Smoke Shack,$$,4.0,699,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,County Clare Irish Pub,$$,4.5,247,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]"
53216,Double B's BBQ,$$,4.5,298,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53216,Alem Ethiopian Village,$$,4.5,256,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]"
53216,The Noble,$$,4.0,360,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53216,Morel,$$$,4.5,175,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53216,FreshFin Poké,$$,4.5,170,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]"
53216,Foundation,$$,4.5,183,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}]"
53216,Blue Star Cafe,$,5.0,115,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'african', 'title': 'African'}]"
53216,Vennture Brew,$$,5.0,34,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,Buckley's Restaurant & Bar,$$,4.0,269,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Sanford Restaurant,$$$$,4.5,185,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53216,SafeHouse,$$,3.5,745,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
53216,Café Benelux,$$,3.5,940,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,La Casa De Alberto Mexican Food,$,4.5,242,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]"
53216,Onesto,$$,4.0,295,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Nessun Dorma,$$,4.5,174,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]"
53216,Harbor House,$$$,4.0,430,"[{'alias': 'seafood', 'title': 'Seafood'}]"
53216,Balzac,$$,4.0,325,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
53216,Yo Mama!,$,4.5,104,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53216,Oakland Gyros,$,4.5,207,"[{'alias': 'greek', 'title': 'Greek'}]"
53216,Mekong Café,$$,3.5,165,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'laotian', 'title': 'Laotian'}]"
53216,The National Café & Takeaway,$$,4.0,263,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,Urban Beets Cafe & Juicery,$$,4.5,116,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Centro Café,$$,4.5,201,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]"
53216,India Garden,$$,4.5,235,"[{'alias': 'indpak', 'title': 'Indian'}]"
53216,SweetDiner,$$,4.0,441,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,The Rumpus Room - A Bartolotta Gastropub,$$,4.0,398,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]"
53216,Ardent,$$$$,4.5,152,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53216,Braise,$$$,4.0,261,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
53216,Bacchus - A Bartolotta Restaurant,$$$$,4.5,136,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
53216,Über Tap Room and Cheese Bar,$$,4.0,229,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]"
53216,Third Coast Provisions,$$$,4.5,135,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Engine Company No. 3,$$,4.0,387,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53216,The Beerline Cafe,$,4.5,177,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'vegan', 'title': 'Vegan'}]"
53216,Camino,$$,4.5,186,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,Anodyne Coffee Roasting,$,4.5,122,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
53216,The Tandem,$$,4.5,97,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
53216,Amilinda,$$,4.5,157,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'southern', 'title': 'Southern'}]"
53216,Von Trier,$$,4.5,149,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'german', 'title': 'German'}]"
53216,Ristorante Bartolotta,$$$,4.0,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Points East Pub,$$,4.0,258,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,San Giorgio Pizzeria Napoletana,$$,4.5,120,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]"
53216,Eddie Martini's,$$$,4.5,128,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'salad', 'title': 'Salad'}]"
53216,Merriment Social,$$,4.0,212,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
53216,Mader's,$$$,3.5,386,"[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Ted's Ice Cream & Restaurant,$,4.0,61,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'desserts', 'title': 'Desserts'}]"
53216,Stone Creek Coffee,$,4.5,103,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,Crave Cafe,$,4.5,101,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53216,Riverwest Co-op & Café,$,4.5,134,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]"
53216,Crazy Water,$$$,4.0,223,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Who's On Third,$$,4.0,192,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,Soup Brothers,$,4.5,150,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]"
53216,Jake's Deli,$$,4.0,139,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,Café At the Plaza,$$,4.0,218,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Tess,$$,4.5,141,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53216,Devon Seafood + Steak,$$,4.0,242,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
53216,Bel Air Cantina,$$,3.5,418,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,Doc's Commerce Smokehouse,$$,4.0,218,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]"
53216,Cafe Hollander,$$,3.5,347,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Hup's Pizza,$$,4.5,29,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53216,Antigua Latin Inspired Kitchen,$$,4.0,180,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'spanish', 'title': 'Spanish'}]"
53216,Camp Bar Tosa,$$,4.0,73,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53216,Benji's Deli & Restaurant,$$,4.0,147,"[{'alias': 'delis', 'title': 'Delis'}]"
53216,Stella Van Buren,$$,4.5,119,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53216,Casablanca,$$,3.5,325,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]"
53216,Zarletti,$$$,4.0,166,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Old German Beer Hall,$$,4.0,242,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'german', 'title': 'German'}]"
53216,Boone and Crockett,$$,4.5,144,"[{'alias': 'bars', 'title': 'Bars'}]"
53216,The Wicked Hop,$$,3.5,397,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Kawa Ramen & Sushi,$$,4.5,139,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]"
53216,Hue Vietnamese Restaurant - Wauwatosa,$$,4.0,85,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
53216,Easy Tyger,$$,4.5,114,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53216,Kanpai,$$,3.5,291,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53216,EE-Sane Thai Cuisine,$$,4.0,266,"[{'alias': 'thai', 'title': 'Thai'}]"
53216,Tre Rivali,$$,4.0,164,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53216,Calderone Club,$$,4.0,260,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
53216,Botanas Restaurant,$$,4.0,287,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53216,Holey Moley Coffee + Doughnuts,$,4.0,235,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,Milwaukee Ale House,$$,3.5,414,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'bars', 'title': 'Bars'}]"
53216,The Original,$$,5.0,66,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
53216,O' Lydia's,$$,4.0,167,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]"
53216,Cubanitas,$$,3.5,313,"[{'alias': 'cuban', 'title': 'Cuban'}]"
53216,Wolski's Tavern,$,4.5,108,"[{'alias': 'divebars', 'title': 'Dive Bars'}]"
53216,Café Bavaria,$$,3.5,235,"[{'alias': 'german', 'title': 'German'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53216,Café Hollander,$$,3.5,352,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Colectivo Coffee,$,4.0,113,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,Zaffiro's Pizza,$$,4.0,241,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53216,Kickapoo Coffee Roasters,$$,4.5,90,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53216,The Ruby Tap,$$,4.0,86,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53216,Colectivo,$,4.0,88,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53216,Thainamite,$$,3.5,300,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]"
53216,Kegel's Inn,$$,4.0,140,"[{'alias': 'german', 'title': 'German'}]"
53216,Kawa Japanese Restaurant,$$,4.0,128,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53216,Balistreri's Italian American Ristorante,$$,4.0,148,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
53216,Wauwatiki Bar & Grill,$$,4.0,80,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'caribbean', 'title': 'Caribbean'}]"
53216,Cold Spoons Gelato,$,4.0,55,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gelato', 'title': 'Gelato'}]"
