zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
54915,412,185,212,13,2,10728,54,86,103,669,1169,1912,3684,2945,106
