zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
53716,652,341,283,21,7,50242,57,124,524,1802,4283,10393,24813,7917,329
