zipcode,n_business,n_d1,n_d2,n_d3,n_d4,n_review,n_s1,n_s1plus,n_s2,n_s2plus,n_s3,n_s3plus,n_s4,n_s4plus,n_s5
53206,471,216,234,16,5,36383,20,129,311,1082,3220,10178,14108,7058,277
