alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
kettle-moraine-state-forest-eagle,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 42.877797, 'longitude': -88.524862}",(262) 594-6200,2494.528044557913,eUL1Ns9mMks2aATJxahOEA,https://s3-media2.fl.yelpcdn.com/bphoto/oRauPHUphvf1rugNzT94QQ/o.jpg,False,"{'address1': 'W39091 State Rd 59', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '53119', 'country': 'US', 'state': 'WI', 'display_address': ['W39091 State Rd 59', 'Eagle, WI 53119']}",Kettle Moraine State Forest,+12625946200,,4.0,36,[],https://www.yelp.com/biz/kettle-moraine-state-forest-eagle?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
fork-in-the-road-mukwonago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.864047, 'longitude': -88.333798}",(262) 363-7849,13535.949897713861,ocJNwNnSiD6Yrz2RS5ha9w,https://s3-media3.fl.yelpcdn.com/bphoto/PIuCJQk2nX5CyqBFv1bDdw/o.jpg,False,"{'address1': '215 N Rochester St', 'address2': '', 'address3': '', 'city': 'Mukwonago', 'zip_code': '53149', 'country': 'US', 'state': 'WI', 'display_address': ['215 N Rochester St', 'Mukwonago, WI 53149']}",Fork in The Road,+12623637849,$$,4.5,193,[],https://www.yelp.com/biz/fork-in-the-road-mukwonago?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
1863-coffee-saloon-eagle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 42.87977, 'longitude': -88.47467}",(262) 594-7075,1983.6772484729347,44FWFEGXQZnCoC6UvcBPJw,https://s3-media3.fl.yelpcdn.com/bphoto/pFX9M5fET8DbzyiD3ntjmw/o.jpg,False,"{'address1': '201 Kettle Moraine Dr', 'address2': '', 'address3': None, 'city': 'Eagle', 'zip_code': '53119', 'country': 'US', 'state': 'WI', 'display_address': ['201 Kettle Moraine Dr', 'Eagle, WI 53119']}",1863 Coffee Saloon,+12625947075,,5.0,10,[],https://www.yelp.com/biz/1863-coffee-saloon-eagle?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lds-bbq-east-troy,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 42.790477, 'longitude': -88.39051}",(414) 610-7675,13800.685620838201,1pY-w1D3OWKTfR4cdoFPYQ,https://s3-media1.fl.yelpcdn.com/bphoto/1C2bzq_vGgzHdXGQNRMP8Q/o.jpg,False,"{'address1': '2511 Main St', 'address2': '', 'address3': '', 'city': 'East Troy', 'zip_code': '53120', 'country': 'US', 'state': 'WI', 'display_address': ['2511 Main St', 'East Troy, WI 53120']}",LD's BBQ,+14146107675,$$,4.5,109,[],https://www.yelp.com/biz/lds-bbq-east-troy?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-hen-house-eagle,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 42.8812599182129, 'longitude': -88.4731826782227}",(262) 594-5552,2033.821969467872,xX84fH0iTgAJI2pqWdKWcQ,https://s3-media3.fl.yelpcdn.com/bphoto/1quHmFTM_f9IV-X9tzJg3w/o.jpg,False,"{'address1': '110 E Waukesha Rd', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '53119', 'country': 'US', 'state': 'WI', 'display_address': ['110 E Waukesha Rd', 'Eagle, WI 53119']}",The Hen House,+12625945552,$,4.0,23,[],https://www.yelp.com/biz/the-hen-house-eagle?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
2894-on-main-cafe-east-troy,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 42.7857692, 'longitude': -88.4057184}",(262) 642-9600,13490.371002715918,oRGQvszsWkODkgBiNiX3mg,https://s3-media2.fl.yelpcdn.com/bphoto/yd7MirjR2SafaeqtRfzCqg/o.jpg,False,"{'address1': '2894 Main St', 'address2': '', 'address3': '', 'city': 'East Troy', 'zip_code': '53120', 'country': 'US', 'state': 'WI', 'display_address': ['2894 Main St', 'East Troy, WI 53120']}",2894 On Main Cafe,+12626429600,$$,4.5,74,[],https://www.yelp.com/biz/2894-on-main-cafe-east-troy?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-trout-house-at-rushing-waters-palmyra-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.851264, 'longitude': -88.615454}",(262) 495-2089,10443.854008462959,dQPmTsM3jRlwvxljqpc3Pw,https://s3-media1.fl.yelpcdn.com/bphoto/ZLhVswP6hXZRLpaaiWq6Aw/o.jpg,False,"{'address1': 'N301 County Rd H', 'address2': '', 'address3': '', 'city': 'Palmyra', 'zip_code': '53156', 'country': 'US', 'state': 'WI', 'display_address': ['N301 County Rd H', 'Palmyra, WI 53156']}",The Trout House at Rushing Waters,+12624952089,$$,4.0,94,[],https://www.yelp.com/biz/the-trout-house-at-rushing-waters-palmyra-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-elegant-farmer-mukwonago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]","{'latitude': 42.841358, 'longitude': -88.344425}",(262) 363-6770,13425.397731286825,YHOTYGuKVbEf71xap7xmeQ,https://s3-media2.fl.yelpcdn.com/bphoto/lsx0k-OWnX-IsGWszkg23w/o.jpg,False,"{'address1': '1545 Main St', 'address2': '', 'address3': '', 'city': 'Mukwonago', 'zip_code': '53149', 'country': 'US', 'state': 'WI', 'display_address': ['1545 Main St', 'Mukwonago, WI 53149']}",The Elegant Farmer,+12623636770,$$,4.0,131,[],https://www.yelp.com/biz/the-elegant-farmer-mukwonago?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
rustix-eagle,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 42.87879, 'longitude': -88.47472}",(262) 594-3401,2026.138833312115,tfeIZviJ_6IvYowGfiXWaQ,https://s3-media3.fl.yelpcdn.com/bphoto/bmAzsKkiB_v6I6UReRqYcA/o.jpg,False,"{'address1': '105 W Main St', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '53119', 'country': 'US', 'state': 'WI', 'display_address': ['105 W Main St', 'Eagle, WI 53119']}",Rustix,+12625943401,$$,3.5,23,[],https://www.yelp.com/biz/rustix-eagle?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mama-ds-coffee-wales,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 43.0049982, 'longitude': -88.3766968}",(262) 968-3500,16369.73818470241,pSea6WGoxxJCR9wvhwwtBA,https://s3-media1.fl.yelpcdn.com/bphoto/Ai9tcnP2SX2hjmh5RhsEWg/o.jpg,False,"{'address1': '104 W Main St', 'address2': '', 'address3': '', 'city': 'Wales', 'zip_code': '53183', 'country': 'US', 'state': 'WI', 'display_address': ['104 W Main St', 'Wales, WI 53183']}",Mama D's Coffee,+12629683500,$,5.0,51,[],https://www.yelp.com/biz/mama-ds-coffee-wales?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
