alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
mama-ds-coffee-wales,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 43.0049982, 'longitude': -88.3766968}",(262) 968-3500,552.5392559105659,pSea6WGoxxJCR9wvhwwtBA,https://s3-media1.fl.yelpcdn.com/bphoto/Ai9tcnP2SX2hjmh5RhsEWg/o.jpg,False,"{'address1': '104 W Main St', 'address2': '', 'address3': '', 'city': 'Wales', 'zip_code': '53183', 'country': 'US', 'state': 'WI', 'display_address': ['104 W Main St', 'Wales, WI 53183']}",Mama D's Coffee,+12629683500,$,5.0,52,[],https://www.yelp.com/biz/mama-ds-coffee-wales?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
leducs-frozen-custard-wales-3,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 43.012869, 'longitude': -88.382606}",(262) 968-2894,1361.8367486940058,k1-zdIPBlxViepsisKU7PA,https://s3-media4.fl.yelpcdn.com/bphoto/HGXmwj_4w3zGEhGumRb_UA/o.jpg,False,"{'address1': '240 W Summit Ave', 'address2': '', 'address3': '', 'city': 'Wales', 'zip_code': '53183', 'country': 'US', 'state': 'WI', 'display_address': ['240 W Summit Ave', 'Wales, WI 53183']}",Leduc's Frozen Custard,+12629682894,$,4.5,48,[],https://www.yelp.com/biz/leducs-frozen-custard-wales-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
grill-junkies-delafield,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'thai', 'title': 'Thai'}]","{'latitude': 43.04923, 'longitude': -88.37672}",(262) 646-2725,4944.913690252794,pWnRyC7TQgrLORLcFwksmA,https://s3-media4.fl.yelpcdn.com/bphoto/9mRA2hDGPoLwHh6eluMbqA/o.jpg,False,"{'address1': '2566 Sun Valley Dr', 'address2': '', 'address3': '', 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['2566 Sun Valley Dr', 'Delafield, WI 53018']}",Grill Junkies,+12626462725,$$,4.5,95,[],https://www.yelp.com/biz/grill-junkies-delafield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-union-house-genesee-depot,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.966991, 'longitude': -88.371323}",(262) 968-4281,4215.381379536408,FVIuEMX39U8vCvegUrJwSw,https://s3-media3.fl.yelpcdn.com/bphoto/RnyMC5QSN7P4H6sBXo181g/o.jpg,False,"{'address1': 'S42 W31320 Hwy 83', 'address2': '', 'address3': '', 'city': 'Genesee Depot', 'zip_code': '53127', 'country': 'US', 'state': 'WI', 'display_address': ['S42 W31320 Hwy 83', 'Genesee Depot, WI 53127']}",The Union House,+12629684281,$$$,4.5,38,[],https://www.yelp.com/biz/the-union-house-genesee-depot?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
fishbones-cajun-and-creole-restaurant-delafield,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'latitude': 43.05856, 'longitude': -88.38647}",(262) 646-4696,6118.101301234245,6fOpn4ZZn5JLqHd6t13BOA,https://s3-media4.fl.yelpcdn.com/bphoto/dV33xa9NnirAPRQXiTFeDg/o.jpg,False,"{'address1': '1704 Milwaukee St', 'address2': '', 'address3': '', 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['1704 Milwaukee St', 'Delafield, WI 53018']}",Fishbone's Cajun & Creole Restaurant,+12626464696,$$,4.0,107,[],https://www.yelp.com/biz/fishbones-cajun-and-creole-restaurant-delafield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
belfre-kitchen-delafield-4,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 43.06022, 'longitude': -88.40383}",(262) 303-5066,6743.071307244976,2T5pD0byPc_EfskjYI_cCg,https://s3-media4.fl.yelpcdn.com/bphoto/DV7Mlhmcj0FYobXqzuhs1Q/o.jpg,False,"{'address1': '606 Genesee St', 'address2': '', 'address3': None, 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['606 Genesee St', 'Delafield, WI 53018']}",Belfre Kitchen,+12623035066,$$,4.5,79,[],https://www.yelp.com/biz/belfre-kitchen-delafield-4?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
vittles-and-vines-waukesha,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.9668165577573, 'longitude': -88.3734219623591}",(262) 968-9463,4242.860127860751,MPbYBYQ5A9BuwK9LNungfQ,https://s3-media3.fl.yelpcdn.com/bphoto/x2ufHpUmm2ExgSeJ98RNLg/o.jpg,False,"{'address1': 'S42 W31428 Hwy 83', 'address2': '', 'address3': None, 'city': 'Waukesha', 'zip_code': '53127', 'country': 'US', 'state': 'WI', 'display_address': ['S42 W31428 Hwy 83', 'Waukesha, WI 53127']}",Vittles & Vines,+12629689463,$$,4.0,40,[],https://www.yelp.com/biz/vittles-and-vines-waukesha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lumber-inn-delafield,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 43.06023, 'longitude': -88.40339}",(262) 646-8988,6732.668857480256,n77W9EjbQ5BBt4oG_VblGA,https://s3-media4.fl.yelpcdn.com/bphoto/oaqwfze6FPcQnNMZKtwsLg/o.jpg,False,"{'address1': '617 Wells St', 'address2': '', 'address3': '', 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['617 Wells St', 'Delafield, WI 53018']}",Lumber Inn,+12626468988,$,4.0,118,[],https://www.yelp.com/biz/lumber-inn-delafield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
delafield-brewhaus-delafield,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breweries', 'title': 'Breweries'}]","{'latitude': 43.0482103, 'longitude': -88.3551855}",(262) 646-7821,4963.704341871791,eYbz-ULiBPku8g_PULfmPw,https://s3-media3.fl.yelpcdn.com/bphoto/Ex1qrdpqaWRaslWvaqhkIA/o.jpg,False,"{'address1': '3832 Hillside Dr', 'address2': '', 'address3': '', 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['3832 Hillside Dr', 'Delafield, WI 53018']}",Delafield Brewhaus,+12626467821,$$,3.5,160,[],https://www.yelp.com/biz/delafield-brewhaus-delafield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
pizza-guy-wales,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 43.0082444, 'longitude': -88.3843692}",(262) 968-4900,1262.9660288320968,vBo3KJl1UaqizGvU8ZA-WA,https://s3-media2.fl.yelpcdn.com/bphoto/1ELLKSczFxoDjjTjMggv1A/o.jpg,False,"{'address1': '323 N Wales Rd', 'address2': 'Ste D', 'address3': '', 'city': 'Wales', 'zip_code': '53183', 'country': 'US', 'state': 'WI', 'display_address': ['323 N Wales Rd', 'Ste D', 'Wales, WI 53183']}",Pizza Guy,+12629684900,$,4.0,14,"['pickup', 'delivery']",https://www.yelp.com/biz/pizza-guy-wales?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lake-country-cigars-delafield,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'cigarbars', 'title': 'Cigar Bars'}]","{'latitude': 43.04923, 'longitude': -88.37672}",(262) 646-7530,4944.913690252794,PagT_Bk8-u-myzMFgLagvA,https://s3-media4.fl.yelpcdn.com/bphoto/LL06iU5FlRWN9x24JvatIw/o.jpg,False,"{'address1': '2566 Sun Valley Dr', 'address2': '', 'address3': '', 'city': 'Delafield', 'zip_code': '53018', 'country': 'US', 'state': 'WI', 'display_address': ['2566 Sun Valley Dr', 'Delafield, WI 53018']}",Lake Country Cigars,+12626467530,$$,5.0,15,[],https://www.yelp.com/biz/lake-country-cigars-delafield?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
cornerstone-restaurant-genesee-depot-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 42.966802, 'longitude': -88.372117}",(262) 968-3093,4238.6412776298075,5L5mUJLGvSaE08nT3osxQg,https://s3-media1.fl.yelpcdn.com/bphoto/zW5z9NB7c_WFXvzE-j-sig/o.jpg,False,"{'address1': 'S43 W31343 Hwy 83', 'address2': '', 'address3': '', 'city': 'Genesee Depot', 'zip_code': '53127', 'country': 'US', 'state': 'WI', 'display_address': ['S43 W31343 Hwy 83', 'Genesee Depot, WI 53127']}",Cornerstone Restaurant,+12629683093,$$,4.0,32,[],https://www.yelp.com/biz/cornerstone-restaurant-genesee-depot-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
