alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
toftes-table-waukesha-2,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 43.0120729, 'longitude': -88.2323931}",(262) 408-5633,8866.200371458472,bd8YVeMHgsyjg2dnWwJ7ng,https://s3-media1.fl.yelpcdn.com/bphoto/ac1are0HNCkwzgKHdisBYw/o.jpg,False,"{'address1': '331 Riverfront St', 'address2': '', 'address3': None, 'city': 'Waukesha', 'zip_code': '53186', 'country': 'US', 'state': 'WI', 'display_address': ['331 Riverfront St', 'Waukesha, WI 53186']}",Tofte's Table,+12624085633,$$$,4.5,114,[],https://www.yelp.com/biz/toftes-table-waukesha-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
fork-in-the-road-mukwonago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.864047, 'longitude': -88.333798}",(262) 363-7849,9750.88629810756,ocJNwNnSiD6Yrz2RS5ha9w,https://s3-media3.fl.yelpcdn.com/bphoto/PIuCJQk2nX5CyqBFv1bDdw/o.jpg,False,"{'address1': '215 N Rochester St', 'address2': '', 'address3': '', 'city': 'Mukwonago', 'zip_code': '53149', 'country': 'US', 'state': 'WI', 'display_address': ['215 N Rochester St', 'Mukwonago, WI 53149']}",Fork in The Road,+12623637849,$$,4.5,193,[],https://www.yelp.com/biz/fork-in-the-road-mukwonago?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
pats-rib-place-waukesha,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.9882375, 'longitude': -88.2248294}",(262) 544-4099,7321.007193710738,RV6qBqXGzdgEJ9Apo3p_YQ,https://s3-media3.fl.yelpcdn.com/bphoto/0xeRblqveZDR2tM6NuYhxQ/o.jpg,False,"{'address1': '151 E Sunset Dr', 'address2': None, 'address3': None, 'city': 'Waukesha', 'zip_code': '53189', 'country': 'US', 'state': 'WI', 'display_address': ['151 E Sunset Dr', 'Waukesha, WI 53189']}",Pat's Rib Place,+12625444099,$$,4.5,102,[],https://www.yelp.com/biz/pats-rib-place-waukesha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
taqueria-guadalajara-waukesha,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 43.0245607281666, 'longitude': -88.2421848586054}",(262) 875-3981,9643.319811023728,W6IDFt2_7SUz70FFXSJ9gA,https://s3-media3.fl.yelpcdn.com/bphoto/1J0XFeC4vpGapikAFN29Og/o.jpg,False,"{'address1': '801 W Moreland Blvd', 'address2': 'Unit C', 'address3': None, 'city': 'Waukesha', 'zip_code': '53188', 'country': 'US', 'state': 'WI', 'display_address': ['801 W Moreland Blvd', 'Unit C', 'Waukesha, WI 53188']}",Taqueria Guadalajara,+12628753981,$,5.0,71,[],https://www.yelp.com/biz/taqueria-guadalajara-waukesha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
taylors-peoples-park-waukesha,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 43.011072, 'longitude': -88.232649}",(262) 522-6868,8763.69306572647,2v6Eflo4rGz_7q_1rCweJw,https://s3-media2.fl.yelpcdn.com/bphoto/ueVMWrwpjFaab2JV5ZpKiQ/o.jpg,False,"{'address1': '337 W Main St', 'address2': '', 'address3': '', 'city': 'Waukesha', 'zip_code': '53186', 'country': 'US', 'state': 'WI', 'display_address': ['337 W Main St', 'Waukesha, WI 53186']}",Taylor's People's Park,+12625226868,$$,4.0,231,[],https://www.yelp.com/biz/taylors-peoples-park-waukesha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mama-ds-coffee-wales,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 43.0049982, 'longitude': -88.3766968}",(262) 968-3500,9202.622396609144,pSea6WGoxxJCR9wvhwwtBA,https://s3-media1.fl.yelpcdn.com/bphoto/Ai9tcnP2SX2hjmh5RhsEWg/o.jpg,False,"{'address1': '104 W Main St', 'address2': '', 'address3': '', 'city': 'Wales', 'zip_code': '53183', 'country': 'US', 'state': 'WI', 'display_address': ['104 W Main St', 'Wales, WI 53183']}",Mama D's Coffee,+12629683500,$,5.0,51,[],https://www.yelp.com/biz/mama-ds-coffee-wales?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mainstream-bar-and-grill-waukesha,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.01093, 'longitude': -88.23438}",(262) 544-6222,8672.966188747361,0PODg8hjn9R1yMt03i3xtA,https://s3-media3.fl.yelpcdn.com/bphoto/2JXU91-7zZrFjeoCVw7xiw/o.jpg,False,"{'address1': '404 W Main St', 'address2': None, 'address3': '', 'city': 'Waukesha', 'zip_code': '53186', 'country': 'US', 'state': 'WI', 'display_address': ['404 W Main St', 'Waukesha, WI 53186']}",Mainstream Bar & Grill,+12625446222,$$,4.5,128,[],https://www.yelp.com/biz/mainstream-bar-and-grill-waukesha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
rochester-deli-waukesha-3,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 43.0103099, 'longitude': -88.2286699}",(262) 522-9611,8884.956148280222,G7-dlJYMMrRoCfdZKQDgWQ,https://s3-media3.fl.yelpcdn.com/bphoto/fkx9oatCXuNiVhAn5yk6pQ/o.jpg,False,"{'address1': '143 W Broadway', 'address2': '', 'address3': '', 'city': 'Waukesha', 'zip_code': '53186', 'country': 'US', 'state': 'WI', 'display_address': ['143 W Broadway', 'Waukesha, WI 53186']}",Rochester Deli,+12625229611,$,4.0,103,['pickup'],https://www.yelp.com/biz/rochester-deli-waukesha-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-union-house-genesee-depot,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.966991, 'longitude': -88.371323}",(262) 968-4281,6532.598197079024,FVIuEMX39U8vCvegUrJwSw,https://s3-media3.fl.yelpcdn.com/bphoto/RnyMC5QSN7P4H6sBXo181g/o.jpg,False,"{'address1': 'S42 W31320 Hwy 83', 'address2': '', 'address3': '', 'city': 'Genesee Depot', 'zip_code': '53127', 'country': 'US', 'state': 'WI', 'display_address': ['S42 W31320 Hwy 83', 'Genesee Depot, WI 53127']}",The Union House,+12629684281,$$$,4.5,38,[],https://www.yelp.com/biz/the-union-house-genesee-depot?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
pho-king-on-sunset-waukesha-2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 42.98866, 'longitude': -88.23327}",(262) 549-0112,6858.478952854995,37FCmqhykhb5_OLFX0BkMQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZKxxXEuh_x5EfxGwPNbPNQ/o.jpg,False,"{'address1': '316 W Sunset Dr', 'address2': '', 'address3': '', 'city': 'Waukesha', 'zip_code': '53189', 'country': 'US', 'state': 'WI', 'display_address': ['316 W Sunset Dr', 'Waukesha, WI 53189']}",Pho King on Sunset,+12625490112,$$,4.0,78,"['pickup', 'delivery']",https://www.yelp.com/biz/pho-king-on-sunset-waukesha-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
