alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
the-cheel-thiensville-2,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 43.2302926, 'longitude': -87.98422}",(262) 236-9463,2856.638302171751,OhP5kSfMpLkFFJKLS1R4xA,https://s3-media4.fl.yelpcdn.com/bphoto/WcOS-vlvpT6qgESAT4o0Eg/o.jpg,False,"{'address1': '105 S Main St', 'address2': None, 'address3': '', 'city': 'Thiensville', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['105 S Main St', 'Thiensville, WI 53092']}",the cheel,+12622369463,$$,4.5,181,[],https://www.yelp.com/biz/the-cheel-thiensville-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
kopps-frozen-custard-glendale,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 43.114612, 'longitude': -87.917171}",(414) 961-3288,12570.361921086642,-vcstnYl1Fv-3lGBLS3Ntw,https://s3-media4.fl.yelpcdn.com/bphoto/yVEc03aaviKb9olAtwMOVw/o.jpg,False,"{'address1': '5373 N Port Washington Rd', 'address2': '', 'address3': '', 'city': 'Glendale', 'zip_code': '53209', 'country': 'US', 'state': 'WI', 'display_address': ['5373 N Port Washington Rd', 'Glendale, WI 53209']}",Kopp's Frozen Custard,+14149613288,$,4.5,491,[],https://www.yelp.com/biz/kopps-frozen-custard-glendale?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
cafe-1505-mequon,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.2210541, 'longitude': -87.9278107}",(262) 241-7076,1887.6653631462461,zvcKaBrvWUSZi6xDsAGh0w,https://s3-media2.fl.yelpcdn.com/bphoto/y1TqKlrlY09UboETXki8vA/o.jpg,False,"{'address1': '1505 W Mequon Rd', 'address2': '', 'address3': '', 'city': 'Mequon', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['1505 W Mequon Rd', 'Mequon, WI 53092']}",Cafe 1505,+12622417076,$$,4.0,78,[],https://www.yelp.com/biz/cafe-1505-mequon?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
falafel-guys-thiensville,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 43.23596, 'longitude': -87.98539}",(262) 302-4122,3111.492536777216,B3oAYmCgudLn3x_UOkn7rA,https://s3-media1.fl.yelpcdn.com/bphoto/G9jyQ9SDLvQAK-AO7nOEIw/o.jpg,False,"{'address1': '105 W Freistadt Rd', 'address2': '', 'address3': '', 'city': 'Thiensville', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['105 W Freistadt Rd', 'Thiensville, WI 53092']}",Falafel Guys,+12623024122,$$,4.5,66,[],https://www.yelp.com/biz/falafel-guys-thiensville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
first-watch-mequon-3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.2192931281631, 'longitude': -87.9226424067946}",(262) 518-0028,2285.165128994998,dpXB8vMpjrkIx54HRlVo9w,https://s3-media3.fl.yelpcdn.com/bphoto/mhLCJZH1aFcpc4F6Q3uZlA/o.jpg,False,"{'address1': '11032 North Port Washington Rd', 'address2': None, 'address3': '', 'city': 'Mequon', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['11032 North Port Washington Rd', 'Mequon, WI 53092']}",First Watch,+12625180028,$$,4.0,68,[],https://www.yelp.com/biz/first-watch-mequon-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
larrys-market-milwaukee,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 43.1769981384277, 'longitude': -87.9642486572266}",(414) 355-9650,5498.1012565932,q1AGNkO4oVAEGM26kQ0kbg,https://s3-media4.fl.yelpcdn.com/bphoto/3Y9wXJHY9YBvfllrjpHgnQ/o.jpg,False,"{'address1': '8737 N Deerwood Dr', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53209', 'country': 'US', 'state': 'WI', 'display_address': ['8737 N Deerwood Dr', 'Milwaukee, WI 53209']}",Larry's Market,+14143559650,$,4.5,54,"['pickup', 'delivery']",https://www.yelp.com/biz/larrys-market-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mequon-pizza-company-mequon-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 43.2364, 'longitude': -87.96322}",(262) 242-5917,1683.9381285550867,vfwLBlscCgfop3S65FnDog,https://s3-media2.fl.yelpcdn.com/bphoto/hvaTodRusQyQ7F2qZjMicg/o.jpg,False,"{'address1': '12020 N River Rd', 'address2': '', 'address3': '', 'city': 'Mequon', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['12020 N River Rd', 'Mequon, WI 53092']}",Mequon Pizza Company,+12622425917,$$,3.5,81,[],https://www.yelp.com/biz/mequon-pizza-company-mequon-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-range-line-inn-mequon,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.221406, 'longitude': -87.9436761}",(262) 242-0530,639.8150572290383,JyO_XcuyeOWKtRLvEDoq6Q,https://s3-media1.fl.yelpcdn.com/bphoto/XJognqVpUcs-sZxqqv5hDw/o.jpg,False,"{'address1': '2635 W Mequon Rd', 'address2': '', 'address3': '', 'city': 'Mequon', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['2635 W Mequon Rd', 'Mequon, WI 53092']}",The Range Line Inn,+12622420530,$$,4.0,48,[],https://www.yelp.com/biz/the-range-line-inn-mequon?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
stilt-house-cedarburg,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 43.2983713, 'longitude': -87.9879768}",(262) 618-4889,8712.894360033815,wz1IbYPLTtI2_KcaQnGDng,https://s3-media4.fl.yelpcdn.com/bphoto/FO1qsiXrBUVvpG3WqMHdCw/o.jpg,False,"{'address1': 'W62 N630 Washington Ave', 'address2': '', 'address3': '', 'city': 'Cedarburg', 'zip_code': '53012', 'country': 'US', 'state': 'WI', 'display_address': ['W62 N630 Washington Ave', 'Cedarburg, WI 53012']}",Stilt House,+12626184889,$$,4.0,213,[],https://www.yelp.com/biz/stilt-house-cedarburg?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
crave-bar-and-food-mequon,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 43.20756, 'longitude': -87.92476}",(262) 241-9600,2779.0704100926723,RUfr7XGvCIguGfKc4aCbpg,https://s3-media2.fl.yelpcdn.com/bphoto/o4UDJmD2eFhsSUGjxZQ5kQ/o.jpg,False,"{'address1': '10401 N Port Washington Rd', 'address2': '', 'address3': '', 'city': 'Mequon', 'zip_code': '53092', 'country': 'US', 'state': 'WI', 'display_address': ['10401 N Port Washington Rd', 'Mequon, WI 53092']}",Crave Bar and Food,+12622419600,$$,4.0,66,[],https://www.yelp.com/biz/crave-bar-and-food-mequon?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
