alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
arandas-deforest,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 43.247074, 'longitude': -89.3417435}",(608) 842-0683,957.6559850268192,yVYteK2Ootg37Gh2SIPihA,https://s3-media1.fl.yelpcdn.com/bphoto/Qoemzg2egax6fncCXSkslg/o.jpg,False,"{'address1': '142 Market St', 'address2': '', 'address3': '', 'city': 'DeForest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['142 Market St', 'DeForest, WI 53532']}",Aranda's,+16088420683,$$,4.5,77,[],https://www.yelp.com/biz/arandas-deforest?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
north-and-south-seafood-and-smokehouse-deforest,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 43.241478, 'longitude': -89.3435851}",(608) 842-2601,411.4880674089825,kWeggWMMkFRF7qoW_zSpgQ,https://s3-media2.fl.yelpcdn.com/bphoto/hp3HitDk9Q5E6350ehp7NQ/o.jpg,False,"{'address1': '605 S Main St', 'address2': '', 'address3': None, 'city': 'DeForest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['605 S Main St', 'DeForest, WI 53532']}",North and South Seafood & Smokehouse,+16088422601,$$,4.5,49,[],https://www.yelp.com/biz/north-and-south-seafood-and-smokehouse-deforest?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
sizzling-hut-deforest-2,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 43.2510066, 'longitude': -89.3439362}",(608) 846-2259,1466.4670205900177,XE97VxjZoRxV6IM05grY0g,https://s3-media2.fl.yelpcdn.com/bphoto/Abq5NinkTn0d_Vb_Th42ow/o.jpg,False,"{'address1': '404 N Main St', 'address2': '', 'address3': '', 'city': 'DeForest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['404 N Main St', 'DeForest, WI 53532']}",Sizzling Hut,+16088462259,$$,4.5,26,[],https://www.yelp.com/biz/sizzling-hut-deforest-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
pat-o-malleys-jet-room-madison-2,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.139993, 'longitude': -89.3265285}",(608) 268-5010,10960.96187742309,7q7qaGPUUCqMljdIGwzvFQ,https://s3-media1.fl.yelpcdn.com/bphoto/7ahVNAe85HMSiQ9UOK61cw/o.jpg,False,"{'address1': '3606 Corben Ct', 'address2': '', 'address3': '', 'city': 'Madison', 'zip_code': '53704', 'country': 'US', 'state': 'WI', 'display_address': ['3606 Corben Ct', 'Madison, WI 53704']}",Pat O'Malley's Jet Room,+16082685010,$,4.5,122,[],https://www.yelp.com/biz/pat-o-malleys-jet-room-madison-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
banzo-madison,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 43.1016722348811, 'longitude': -89.364595413208}",(608) 441-2002,15282.733773569467,t67GMPZ0cv_ItKlID-JFiQ,https://s3-media3.fl.yelpcdn.com/bphoto/oRV33AhQcEtKXMraiwBIiw/o.jpg,False,"{'address1': '2105 Sherman Ave', 'address2': '', 'address3': '', 'city': 'Madison', 'zip_code': '53704', 'country': 'US', 'state': 'WI', 'display_address': ['2105 Sherman Ave', 'Madison, WI 53704']}",Banzo,+16084412002,$,4.5,331,"['delivery', 'pickup']",https://www.yelp.com/biz/banzo-madison?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
norske-nook-restaurant-and-bakery-deforest,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","{'latitude': 43.2479515075684, 'longitude': -89.3435592651367}",(608) 842-3378,1126.808950003999,eRIgaUA3JFOxKXKH4mvshQ,https://s3-media4.fl.yelpcdn.com/bphoto/NepswG-4lPH8P5MgzPfaYA/o.jpg,False,"{'address1': '100 East Holum St', 'address2': '', 'address3': '', 'city': 'DeForest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['100 East Holum St', 'DeForest, WI 53532']}",Norske Nook Restaurant & Bakery,+16088423378,$$,3.0,108,[],https://www.yelp.com/biz/norske-nook-restaurant-and-bakery-deforest?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
deforest-family-restaurant-de-forest,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.2522697, 'longitude': -89.3533325}",(608) 846-6910,1872.999702771821,Lj4QPvC27y4cLa3w9szkGA,https://s3-media3.fl.yelpcdn.com/bphoto/QpdMv5Cw2wSgLHdUzmN8-g/o.jpg,False,"{'address1': '505 W North St', 'address2': '', 'address3': '', 'city': 'De Forest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['505 W North St', 'De Forest, WI 53532']}",Deforest Family Restaurant,+16088466910,$,3.5,47,[],https://www.yelp.com/biz/deforest-family-restaurant-de-forest?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
windsor-breads-bakery-and-coffeehouse-windsor-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 43.21667, 'longitude': -89.33996}",(608) 846-7446,2384.6409877330775,7e1rkqyJpXNAQfcFsOQRYw,https://s3-media4.fl.yelpcdn.com/bphoto/8sKd2DiJGdo_iZUIeiHn9g/o.jpg,False,"{'address1': '4446 Windsor Rd', 'address2': None, 'address3': None, 'city': 'Windsor', 'zip_code': '53598', 'country': 'US', 'state': 'WI', 'display_address': ['4446 Windsor Rd', 'Windsor, WI 53598']}",Windsor Breads Bakery & Coffeehouse,+16088467446,$,5.0,14,[],https://www.yelp.com/biz/windsor-breads-bakery-and-coffeehouse-windsor-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
macs-sun-prairie,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","{'latitude': 43.1665880374798, 'longitude': -89.2706137266195}",(608) 318-8823,9770.509815849233,uivpqxLmLXhuargU1f6uGQ,https://s3-media4.fl.yelpcdn.com/bphoto/LEakQf7PsJkTxJlF2LNrnA/o.jpg,False,"{'address1': '2804 Prairie Lakes Dr', 'address2': 'Ste 106', 'address3': '', 'city': 'Sun Prairie', 'zip_code': '53590', 'country': 'US', 'state': 'WI', 'display_address': ['2804 Prairie Lakes Dr', 'Ste 106', 'Sun Prairie, WI 53590']}",MACS,+16083188823,$,4.0,145,['delivery'],https://www.yelp.com/biz/macs-sun-prairie?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bb-jacks-deforest-3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 43.247959, 'longitude': -89.339923}",(608) 846-9000,1108.0950872591,AhYG10mP_LOHePr_SC4Peg,https://s3-media2.fl.yelpcdn.com/bphoto/5625zsBOakWHtd7w1SZFbA/o.jpg,False,"{'address1': '300 E Holum St', 'address2': '', 'address3': '', 'city': 'DeForest', 'zip_code': '53532', 'country': 'US', 'state': 'WI', 'display_address': ['300 E Holum St', 'DeForest, WI 53532']}",BB Jack's,+16088469000,$$,3.5,45,[],https://www.yelp.com/biz/bb-jacks-deforest-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
