zipcode,name,price,rating,review_count,categories
53154,Mimosa,$$,4.5,162,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53154,Valentine Coffee Oak Creek,$,4.5,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53154,Georgie Porgie's Treefort Restaurant,$$,4.0,109,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53154,Pineapple Cafe & Mexican Grill,$$,3.5,146,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
53154,Trattoria di Carlo,$$,3.5,134,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
53154,Kopp's Frozen Custard,$,4.5,455,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53154,Ervs Mug,$$,4.0,103,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53154,Oak Creek Diner,$,4.0,105,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]"
53154,Margarita City,$$,3.5,57,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53154,BelAir Cantina,$$,3.0,140,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]"
53154,Indian Delight,$,5.0,16,"[{'alias': 'indpak', 'title': 'Indian'}]"
53154,Water Street Brewery,$$,3.0,162,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breweries', 'title': 'Breweries'}]"
53154,Oakland Gyros,$,4.5,201,"[{'alias': 'greek', 'title': 'Greek'}]"
53154,KOI Japanese Cuisine,$$,4.0,170,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53154,Kyoto,$$,4.0,277,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53154,Mulligans Irish Pub & Grill,$$,3.5,95,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53154,Island Jam,$$,4.5,33,"[{'alias': 'caribbean', 'title': 'Caribbean'}]"
53154,Panda Gourmet,$$,3.5,46,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53154,YoFresh Yogurt Cafe,$$,4.0,24,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]"
53154,Pizza Man,$$,3.0,88,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53154,Little Cancun,$$,3.5,72,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53154,Melrose,$$,3.5,109,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53154,The Packing House,$$$,4.0,215,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]"
53154,Potbelly Sandwich Shop,$,4.5,12,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]"
53154,AL-Yousef Supermarket & Restaurant,$,4.5,30,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]"
53154,Lotus,$$,3.0,73,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53154,Chick-fil-A,$,4.0,30,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]"
53154,Cubanitas Oak Creek,,3.5,31,"[{'alias': 'cuban', 'title': 'Cuban'}]"
53154,Azteca Restaurant Mke,$$,4.0,81,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'bars', 'title': 'Bars'}]"
53154,Gigi's Cupcakes,$$$,4.0,21,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}]"
53154,Landmark 1850 Inn,$,4.0,43,"[{'alias': 'pubs', 'title': 'Pubs'}]"
53154,Milwaukee Burger Company,$$,3.0,221,"[{'alias': 'burgers', 'title': 'Burgers'}]"
53154,Nite Owl Ice Cream Parlour & Sandwich Shoppe,$,4.0,99,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53154,The Explorium Brewpub Southridge,$$,4.0,152,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]"
53154,Martino's Italian Beef,$,4.0,100,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53154,Stummys Burgers & Deli,$,4.5,27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}]"
53154,Bangkok House Restaurant,$$,4.0,111,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'seafood', 'title': 'Seafood'}]"
53154,Daddy Yo's Frozen Yogurt,$$,5.0,30,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53154,The Tap Room,$$,4.0,44,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
53154,Oyagi Asian Bistro,$$,4.0,46,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]"
53154,Pho Cali,$$,4.0,125,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
53154,Pho Viet,$$,3.5,143,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
53154,Marco's Pizza,$$,3.5,23,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53154,Branded Steer,$$,3.0,133,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53154,El Fuego,$$,3.5,200,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53154,Papa Murphy's,$,4.5,8,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53154,Three Cellars,$$,4.5,18,"[{'alias': 'lounges', 'title': 'Lounges'}]"
53154,MOD Pizza,,4.0,16,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]"
53154,Runway Dog Exercise Area,,4.5,15,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]"
53154,Coach's Pub'n'grill,$,4.0,56,"[{'alias': 'pubs', 'title': 'Pubs'}]"
53154,El Beso,$$,3.5,211,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53154,O&H Danish Bakery,$,4.5,16,"[{'alias': 'bakeries', 'title': 'Bakeries'}]"
53154,Holy Land Grocery & Bakery,$,4.5,23,"[{'alias': 'bakeries', 'title': 'Bakeries'}]"
53154,Jalapeno Loco Mexican Restaurant,$$,4.0,116,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53154,Sheridan's,$$,4.0,114,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
53154,Indian Village Restaurant,$$,4.0,92,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]"
53154,Buffalo Wild Wings,$$,2.5,50,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
53154,Honeydip Donuts,$,4.5,40,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
