alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
mocha-moment-janesville,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 42.664634, 'longitude': -89.030821}",(608) 295-7085,16379.627928540414,i-kmixMAaZL0J-eoydhKbw,https://s3-media1.fl.yelpcdn.com/bphoto/ukMwsYFHaflvCW5DnYzf3Q/o.jpg,False,"{'address1': '1121 Center Ave', 'address2': '', 'address3': '', 'city': 'Janesville', 'zip_code': '53546', 'country': 'US', 'state': 'WI', 'display_address': ['1121 Center Ave', 'Janesville, WI 53546']}",Mocha Moment,+16082957085,$,5.0,55,[],https://www.yelp.com/biz/mocha-moment-janesville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
milwaukee-grill-janesville,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 42.72251, 'longitude': -88.99103}",(608) 754-1919,14880.54181680069,tm22fIFTHiwV1-GxhsuNVQ,https://s3-media1.fl.yelpcdn.com/bphoto/zJJ8pIEmKnLrIjSHoA-3bQ/o.jpg,False,"{'address1': '2601 Morse St', 'address2': '', 'address3': '', 'city': 'Janesville', 'zip_code': '53545', 'country': 'US', 'state': 'WI', 'display_address': ['2601 Morse St', 'Janesville, WI 53545']}",Milwaukee Grill,+16087541919,$$,4.0,167,[],https://www.yelp.com/biz/milwaukee-grill-janesville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
sweet-aroma-ristorante-delavan,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 42.6253898443144, 'longitude': -88.6624630630108}",(262) 728-6878,14259.656500494959,2Stfqvl-_l9SXBITp6WaJQ,https://s3-media3.fl.yelpcdn.com/bphoto/XYRbk-UkYugVEVrVoQ9kBA/o.jpg,False,"{'address1': 'W7404 Country Rd X', 'address2': '', 'address3': '', 'city': 'Delavan', 'zip_code': '53115', 'country': 'US', 'state': 'WI', 'display_address': ['W7404 Country Rd X', 'Delavan, WI 53115']}",Sweet Aroma Ristorante,+12627286878,$$,4.5,72,[],https://www.yelp.com/biz/sweet-aroma-ristorante-delavan?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
duck-inn-delavan,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.71614, 'longitude': -88.74052}",(608) 883-6988,9733.367658871019,s1BhZqnWcJzG1prmVy-tfw,https://s3-media1.fl.yelpcdn.com/bphoto/u44t7deZIAbZoFEKw6eezw/o.jpg,False,"{'address1': 'N6214 State Rd 89', 'address2': '', 'address3': '', 'city': 'Delavan', 'zip_code': '53115', 'country': 'US', 'state': 'WI', 'display_address': ['N6214 State Rd 89', 'Delavan, WI 53115']}",Duck Inn,+16088836988,$$,4.0,90,[],https://www.yelp.com/biz/duck-inn-delavan?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hacienda-real-mexican-restaurant-janesville,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.71824, 'longitude': -88.9945}",(608) 754-8835,14903.927785941003,4ukK2bgQtYSLUFssoF6vrQ,https://s3-media4.fl.yelpcdn.com/bphoto/O0EiR5epxMgtukLNtxaOkw/o.jpg,False,"{'address1': '3001 N Lexington Dr', 'address2': '', 'address3': '', 'city': 'Janesville', 'zip_code': '53545', 'country': 'US', 'state': 'WI', 'display_address': ['3001 N Lexington Dr', 'Janesville, WI 53545']}",Hacienda Real Mexican Restaurant,+16087548835,$$,4.0,117,[],https://www.yelp.com/biz/hacienda-real-mexican-restaurant-janesville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
whiskey-ranch-delavan-darien,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 42.6526158437175, 'longitude': -88.7431853750574}",(262) 882-2800,7188.958298858119,aFSSEy3MVOuekkMzfZvsrg,https://s3-media3.fl.yelpcdn.com/bphoto/XHRRb8v6qfTijVvBCficDw/o.jpg,False,"{'address1': 'W9002 State Rd 11', 'address2': '', 'address3': '', 'city': 'Darien', 'zip_code': '53114', 'country': 'US', 'state': 'WI', 'display_address': ['W9002 State Rd 11', 'Darien, WI 53114']}",Whiskey Ranch - Delavan,+12628822800,$,4.5,15,[],https://www.yelp.com/biz/whiskey-ranch-delavan-darien?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
elizabeths-cafe-delavan,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 42.63281, 'longitude': -88.64457}",(262) 728-3383,15500.706949752881,amkjWsZitRjTktOKoT6h2Q,https://s3-media2.fl.yelpcdn.com/bphoto/BkCn4Q7DugDXYhuZ5R5bjw/o.jpg,False,"{'address1': '322 E Walworth Ave', 'address2': '', 'address3': '', 'city': 'Delavan', 'zip_code': '53115', 'country': 'US', 'state': 'WI', 'display_address': ['322 E Walworth Ave', 'Delavan, WI 53115']}",Elizabeth's Cafe,+12627283383,$,4.0,79,[],https://www.yelp.com/biz/elizabeths-cafe-delavan?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
citrus-cafe-janesville,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 42.680126, 'longitude': -89.019714}",(608) 754-9006,15632.921430896615,t3WdykjACFs0qYhID8UhYA,https://s3-media2.fl.yelpcdn.com/bphoto/RwY8yB0DNX-jgyfho66Shg/o.jpg,False,"{'address1': '208 S Main St', 'address2': '', 'address3': '', 'city': 'Janesville', 'zip_code': '53545', 'country': 'US', 'state': 'WI', 'display_address': ['208 S Main St', 'Janesville, WI 53545']}",Citrus Cafe,+16087549006,$,4.0,88,[],https://www.yelp.com/biz/citrus-cafe-janesville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
grs-sandwich-shoppe-janesville,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 42.6919170795393, 'longitude': -88.9963709188856}",(608) 563-4414,14029.342288431952,a6rCfhd6HGdpARiKZwNBsQ,https://s3-media1.fl.yelpcdn.com/bphoto/LvQw4VwURpoQ_17m81kWjQ/o.jpg,False,"{'address1': '2100 E Milwaukee', 'address2': 'Ste 10', 'address3': '', 'city': 'Janesville', 'zip_code': '53545', 'country': 'US', 'state': 'WI', 'display_address': ['2100 E Milwaukee', 'Ste 10', 'Janesville, WI 53545']}",GR's Sandwich Shoppe,+16085634414,$,4.5,47,[],https://www.yelp.com/biz/grs-sandwich-shoppe-janesville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
watershed-saloon-delavan,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 42.58334, 'longitude': -88.62775}",(262) 725-6445,18609.769702013076,_2TO8jCtulEPJLjXtmfzow,https://s3-media4.fl.yelpcdn.com/bphoto/Vqwe3e_nXyTpTQQUx3kjXg/o.jpg,False,"{'address1': '4009 S Shore Dr', 'address2': None, 'address3': '', 'city': 'Delavan', 'zip_code': '53115', 'country': 'US', 'state': 'WI', 'display_address': ['4009 S Shore Dr', 'Delavan, WI 53115']}",Watershed Saloon,+12627256445,$$,4.5,59,[],https://www.yelp.com/biz/watershed-saloon-delavan?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
