alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
seths-coffee-little-chute,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 44.2800651, 'longitude': -88.3152477}",(920) 687-6551,7292.892390170311,K_9y-AfbCPRdxce86A492w,https://s3-media3.fl.yelpcdn.com/bphoto/Wb2cLQXyLFJoP0GopjbIvA/o.jpg,False,"{'address1': '106 E Main St', 'address2': None, 'address3': None, 'city': 'Little Chute', 'zip_code': '54140', 'country': 'US', 'state': 'WI', 'display_address': ['106 E Main St', 'Little Chute, WI 54140']}",Seth's Coffee,+19206876551,$,4.5,45,[],https://www.yelp.com/biz/seths-coffee-little-chute?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
chefos-pancake-house-kimberly,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.27107, 'longitude': -88.34501}",(920) 996-0160,9846.925255397002,afSAEuqmpW3NvTnA-p6dBQ,https://s3-media2.fl.yelpcdn.com/bphoto/p7s24hYK9gsIa0xMKLXyVg/o.jpg,False,"{'address1': '760 W Kimberly Ave', 'address2': None, 'address3': '', 'city': 'Kimberly', 'zip_code': '54136', 'country': 'US', 'state': 'WI', 'display_address': ['760 W Kimberly Ave', 'Kimberly, WI 54136']}",Chefo's Pancake House,+19209960160,$,4.5,54,[],https://www.yelp.com/biz/chefos-pancake-house-kimberly?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
gingerootz-asian-grille-appleton-2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 44.289175, 'longitude': -88.374185}",(920) 738-9688,11279.84259292325,so6z_fwZ9yfYCwxNEm42uA,https://s3-media3.fl.yelpcdn.com/bphoto/kYIwIkqMAAxBLe5QmcdGCA/o.jpg,False,"{'address1': '2920 N Ballard Rd', 'address2': '', 'address3': '', 'city': 'Appleton', 'zip_code': '54911', 'country': 'US', 'state': 'WI', 'display_address': ['2920 N Ballard Rd', 'Appleton, WI 54911']}",Gingerootz Asian Grille,+19207389688,$$,4.0,132,"['delivery', 'pickup']",https://www.yelp.com/biz/gingerootz-asian-grille-appleton-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
taste-of-the-windy-city-little-chute,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.29265, 'longitude': -88.31242}",(920) 687-1200,6467.416229836307,WxY56xU-FI9WG9XuX4ySlA,https://s3-media3.fl.yelpcdn.com/bphoto/4XNu6wRNjl67T3fkBRKStg/o.jpg,False,"{'address1': '1800 Freedom Rd', 'address2': 'Ste B', 'address3': None, 'city': 'Little Chute', 'zip_code': '54140', 'country': 'US', 'state': 'WI', 'display_address': ['1800 Freedom Rd', 'Ste B', 'Little Chute, WI 54140']}",Taste of the Windy City,+19206871200,$,4.5,32,[],https://www.yelp.com/biz/taste-of-the-windy-city-little-chute?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
out-o-town-supper-club-kaukauna,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 44.316726, 'longitude': -88.223159}",(920) 766-0414,1121.8464539054125,mHtiFFVdAJtDYuAArTs9DQ,https://s3-media2.fl.yelpcdn.com/bphoto/72anlqLCtg9MfuoNS1_wHA/o.jpg,False,"{'address1': 'N2161 Town Club Rd', 'address2': '', 'address3': '', 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['N2161 Town Club Rd', 'Kaukauna, WI 54130']}",Out-O-Town Supper Club,+19207660414,$$,3.5,32,[],https://www.yelp.com/biz/out-o-town-supper-club-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bamboo-appleton,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 44.2877578735352, 'longitude': -88.3709259033203}",(920) 735-8881,11094.11872434805,YCh2IeLZtXxp9u1wVuw0Kw,https://s3-media2.fl.yelpcdn.com/bphoto/_-DPKvd4Sxwj4jKlbQ-ZaQ/o.jpg,False,"{'address1': '2230 E Northland Ave', 'address2': '', 'address3': '', 'city': 'Appleton', 'zip_code': '54911', 'country': 'US', 'state': 'WI', 'display_address': ['2230 E Northland Ave', 'Appleton, WI 54911']}",Bamboo,+19207358881,$$,4.0,73,[],https://www.yelp.com/biz/bamboo-appleton?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
ricos-family-restaurant-freedom,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.38242, 'longitude': -88.29327}",(920) 687-9170,8857.665217429081,iu6y2HI_cr16N72iVsNMEg,https://s3-media4.fl.yelpcdn.com/bphoto/QnuTTWFN9k2j6ZbYq_ngMg/o.jpg,False,"{'address1': 'N3994 Columbia Ave', 'address2': None, 'address3': None, 'city': 'Freedom', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['N3994 Columbia Ave', 'Freedom, WI 54130']}",Rico's Family Restaurant,+19206879170,$,4.5,22,[],https://www.yelp.com/biz/ricos-family-restaurant-freedom?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
dicks-drive-inn-kaukauna,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.2648697, 'longitude': -88.2734222}",(920) 766-3511,6182.095305082253,ciDSWGRAQR4GfSjT0q5NUg,https://s3-media1.fl.yelpcdn.com/bphoto/zUMx3StfYy0mDbFdFu8F_Q/o.jpg,False,"{'address1': '1718 Crooks Ave', 'address2': '', 'address3': '', 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['1718 Crooks Ave', 'Kaukauna, WI 54130']}",Dick's Drive-Inn,+19207663511,$,4.0,20,[],https://www.yelp.com/biz/dicks-drive-inn-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mohnens-family-restaurant-appleton-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 44.24285, 'longitude': -88.32172}",(920) 832-8770,10403.416744019545,82WKSwhYtcuWAgC5F8Qn0g,https://s3-media2.fl.yelpcdn.com/bphoto/dCShdREJ_eVT6DN85pIM9A/o.jpg,False,"{'address1': 'W5669 County Rd Kk', 'address2': '', 'address3': '', 'city': 'Appleton', 'zip_code': '54915', 'country': 'US', 'state': 'WI', 'display_address': ['W5669 County Rd Kk', 'Appleton, WI 54915']}",Mohnen's Family Restaurant,+19208328770,$,4.0,43,[],https://www.yelp.com/biz/mohnens-family-restaurant-appleton-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
island-sushi-appleton,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.246024, 'longitude': -88.345983}",(920) 993-2222,11513.242497729314,utCyxJMaWjK_0wLgoksKKw,https://s3-media2.fl.yelpcdn.com/bphoto/LS4_KHj1F2o_Bo9vNq-v6A/o.jpg,False,"{'address1': 'N162 Eisenhower Dr', 'address2': 'Ste 300', 'address3': '', 'city': 'Appleton', 'zip_code': '54136', 'country': 'US', 'state': 'WI', 'display_address': ['N162 Eisenhower Dr', 'Ste 300', 'Appleton, WI 54136']}",Island Sushi,+19209932222,$$,4.0,73,"['delivery', 'pickup']",https://www.yelp.com/biz/island-sushi-appleton?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-cozzy-corner-kaukauna,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","{'latitude': 44.277790287613, 'longitude': -88.272310517665}",(920) 462-4186,4909.290076910661,ELolF8oe07DrD37iEx2MiA,https://s3-media3.fl.yelpcdn.com/bphoto/glga9qBNKEkRECbN-oQzxQ/o.jpg,False,"{'address1': '107 E 2nd St', 'address2': '', 'address3': None, 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['107 E 2nd St', 'Kaukauna, WI 54130']}",The Cozzy Corner,+19204624186,,4.5,11,[],https://www.yelp.com/biz/the-cozzy-corner-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hill-top-bakery-kaukauna,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]","{'latitude': 44.2749061584473, 'longitude': -88.2746810913086}",(920) 766-1771,5282.121660982317,XEghi1V3BTFDDx9dgJ2Fig,https://s3-media4.fl.yelpcdn.com/bphoto/-m2URFoxRaPSOG9eFGV7Sg/o.jpg,False,"{'address1': '100 E 7th St', 'address2': '', 'address3': '', 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['100 E 7th St', 'Kaukauna, WI 54130']}",Hill Top Bakery,+19207661771,$$,5.0,8,[],https://www.yelp.com/biz/hill-top-bakery-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
el-jaripeo-mexican-restaurant-little-chute,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.28504, 'longitude': -88.29078}",(920) 759-9480,5365.178791052366,DIezMW1UFkPmVOMW4e9jtw,https://s3-media1.fl.yelpcdn.com/bphoto/Qko1dIr51TsHk9wNxhL92g/o.jpg,False,"{'address1': '1821 E Main St', 'address2': '', 'address3': '', 'city': 'Little Chute', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['1821 E Main St', 'Little Chute, WI 54130']}",El Jaripeo Mexican Restaurant,+19207599480,$$,3.5,28,[],https://www.yelp.com/biz/el-jaripeo-mexican-restaurant-little-chute?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
jj-maloneys-kaukauna,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.311862, 'longitude': -88.261711}",(920) 759-9520,1978.0572782163915,gXhps6AMC5mpSW9yqriegw,https://s3-media4.fl.yelpcdn.com/bphoto/gltaXUyG-G6geodbuIN5RQ/o.jpg,False,"{'address1': 'N1994 Maloney Rd', 'address2': None, 'address3': None, 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['N1994 Maloney Rd', 'Kaukauna, WI 54130']}",Jj Maloney's,+19207599520,$,4.5,5,[],https://www.yelp.com/biz/jj-maloneys-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
van-abels-of-hollandtown-kaukauna,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.25128, 'longitude': -88.17301}",(920) 766-2291,8620.03471913037,lWLb0QX33CYj-NyjdyAcSg,https://s3-media1.fl.yelpcdn.com/bphoto/yd_3ZE8jMmiNSmdKV9pnmQ/o.jpg,False,"{'address1': '8108 County Rd D', 'address2': '', 'address3': '', 'city': 'Kaukauna', 'zip_code': '54130', 'country': 'US', 'state': 'WI', 'display_address': ['8108 County Rd D', 'Kaukauna, WI 54130']}",Van Abel's of Hollandtown,+19207662291,$$,4.0,23,[],https://www.yelp.com/biz/van-abels-of-hollandtown-kaukauna?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
