alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
titletown-brewing-green-bay,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 44.51924, 'longitude': -88.01814}",(920) 437-2337,9096.74940622906,cm5OV33brCSvvCvK-xwvNg,https://s3-media3.fl.yelpcdn.com/bphoto/3qPtpdQX-MIf1CH_-5CSCA/o.jpg,False,"{'address1': '200 Dousman St', 'address2': '', 'address3': '', 'city': 'Green Bay', 'zip_code': '54303', 'country': 'US', 'state': 'WI', 'display_address': ['200 Dousman St', 'Green Bay, WI 54303']}",Titletown Brewing,+19204372337,$$,4.0,590,[],https://www.yelp.com/biz/titletown-brewing-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
kavarna-coffeehouse-green-bay-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.517522, 'longitude': -88.021374}",(920) 430-3200,9386.658824441945,03tS4Do0iS8P34z9iVrhwg,https://s3-media4.fl.yelpcdn.com/bphoto/swsxnJDH1P5nh4ZU98BARg/o.jpg,False,"{'address1': '143 N Broadway', 'address2': '', 'address3': '', 'city': 'Green Bay', 'zip_code': '54303', 'country': 'US', 'state': 'WI', 'display_address': ['143 N Broadway', 'Green Bay, WI 54303']}",Kavarna Coffeehouse,+19204303200,$,4.0,212,"['delivery', 'pickup']",https://www.yelp.com/biz/kavarna-coffeehouse-green-bay-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hilltop-cafe-green-bay,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.52873, 'longitude': -87.90559}",(920) 884-0858,1209.2537233664257,y9sUq8dTbprhsqZAPPRrZg,https://s3-media2.fl.yelpcdn.com/bphoto/L5TZ9pNvVyk28VPKjr0bSg/o.jpg,False,"{'address1': '2278 Bay Settlement Rd', 'address2': None, 'address3': None, 'city': 'Green Bay', 'zip_code': '54311', 'country': 'US', 'state': 'WI', 'display_address': ['2278 Bay Settlement Rd', 'Green Bay, WI 54311']}",Hilltop Cafe,+19208840858,$,4.5,27,[],https://www.yelp.com/biz/hilltop-cafe-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
plae-bistro-green-bay,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 44.45421, 'longitude': -87.99898}",(920) 632-7065,10395.585783822466,h7TIZnlUfc0GMvDcHNRqTA,https://s3-media1.fl.yelpcdn.com/bphoto/yjJVrfkbLdImPbh-wyn91Q/o.jpg,False,"{'address1': '1671 Hoffman Rd', 'address2': 'Ste 10', 'address3': '', 'city': 'Green Bay', 'zip_code': '54311', 'country': 'US', 'state': 'WI', 'display_address': ['1671 Hoffman Rd', 'Ste 10', 'Green Bay, WI 54311']}",Plae Bistro,+19206327065,$$,4.5,280,[],https://www.yelp.com/biz/plae-bistro-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
smokey-ridge-green-bay,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.51103, 'longitude': -87.93993}",(920) 468-7707,3024.223709810516,YniVw9jMjTUqvzf9l0uMgw,https://s3-media1.fl.yelpcdn.com/bphoto/2XRObFPRFLpFf2bIxVPnwQ/o.jpg,False,"{'address1': '2850 Humboldt Rd', 'address2': None, 'address3': '', 'city': 'Green Bay', 'zip_code': '54311', 'country': 'US', 'state': 'WI', 'display_address': ['2850 Humboldt Rd', 'Green Bay, WI 54311']}",Smokey Ridge,+19204687707,,5.0,25,[],https://www.yelp.com/biz/smokey-ridge-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
el-sarape-green-bay-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.48951, 'longitude': -87.97468}",(920) 468-8792,6514.663968895138,mHt0Cq7o4Nty6Vt0KtRbrA,https://s3-media2.fl.yelpcdn.com/bphoto/tItzgCwAwQ6RyLo4Oe5xqQ/o.jpg,False,"{'address1': '2030 E Mason St', 'address2': 'Ste H-I', 'address3': '', 'city': 'Green Bay', 'zip_code': '54302', 'country': 'US', 'state': 'WI', 'display_address': ['2030 E Mason St', 'Ste H-I', 'Green Bay, WI 54302']}",El Sarape,+19204688792,$,4.0,113,[],https://www.yelp.com/biz/el-sarape-green-bay-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bay-beach-wildlife-sanctuary-green-bay,"[{'alias': 'hiking', 'title': 'Hiking'}, {'alias': 'wildlifecontrol', 'title': 'Wildlife Control'}]","{'latitude': 44.5291671, 'longitude': -87.9780703}",(920) 391-3671,6016.327221130754,lw-rvyjQ8FBUHMx_vkP44A,https://s3-media4.fl.yelpcdn.com/bphoto/ECESgH17hX42hV_MONNgGg/o.jpg,False,"{'address1': '1660 East Shore Dr', 'address2': '', 'address3': '', 'city': 'Green Bay', 'zip_code': '54302', 'country': 'US', 'state': 'WI', 'display_address': ['1660 East Shore Dr', 'Green Bay, WI 54302']}",Bay Beach Wildlife Sanctuary,+19203913671,,5.0,25,[],https://www.yelp.com/biz/bay-beach-wildlife-sanctuary-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
vintage-cantina-green-bay-3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 44.51358, 'longitude': -88.01611}",(920) 615-4300,8993.853431006499,EVn0H9Rzs0crMVEK9vYBSg,https://s3-media2.fl.yelpcdn.com/bphoto/rkGTRzIMzeaF46ojQ0w_eA/o.jpg,False,"{'address1': '119 S Washington St', 'address2': '', 'address3': '', 'city': 'Green Bay', 'zip_code': '54301', 'country': 'US', 'state': 'WI', 'display_address': ['119 S Washington St', 'Green Bay, WI 54301']}",Vintage Cantina,+19206154300,$$,4.0,140,[],https://www.yelp.com/biz/vintage-cantina-green-bay-3?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
chefusion-eclectic-cuisine-and-lounge-green-bay-2,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 44.519466, 'longitude': -88.019965}",(920) 432-2300,9276.417559493942,o9hX4dG0aXzCb00gkUGlSw,https://s3-media1.fl.yelpcdn.com/bphoto/5C_FPssNHGg0XxsAW2hg9g/o.jpg,False,"{'address1': '307 North Broadway', 'address2': '', 'address3': '', 'city': 'Green Bay', 'zip_code': '54303', 'country': 'US', 'state': 'WI', 'display_address': ['307 North Broadway', 'Green Bay, WI 54303']}",Chefusion Eclectic Cuisine & Lounge,+19204322300,$$$,4.5,91,[],https://www.yelp.com/biz/chefusion-eclectic-cuisine-and-lounge-green-bay-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
plias-kitchen-green-bay,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 44.494606, 'longitude': -88.0158306}",(920) 437-3303,9329.382702813095,AnpQ9h7Klawdp5CQwhnRuA,https://s3-media4.fl.yelpcdn.com/bphoto/JfwdalRHZrXrbwj98nKH7w/o.jpg,False,"{'address1': '1300 S Webster Ave', 'address2': 'Ste 101', 'address3': '', 'city': 'Green Bay', 'zip_code': '54301', 'country': 'US', 'state': 'WI', 'display_address': ['1300 S Webster Ave', 'Ste 101', 'Green Bay, WI 54301']}",Plia's Kitchen,+19204373303,$,4.5,108,[],https://www.yelp.com/biz/plias-kitchen-green-bay?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
