alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
michaels-on-the-lake-kansasville,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 42.69583, 'longitude': -88.12441}",(262) 878-3313,753.7592524239416,4m5l3DkU3mqnssmdch79cw,https://s3-media1.fl.yelpcdn.com/bphoto/4VNZGu6kgml4O29pt8l7zw/o.jpg,False,"{'address1': '3101 Eagle Rd', 'address2': '', 'address3': '', 'city': 'Kansasville', 'zip_code': '53139', 'country': 'US', 'state': 'WI', 'display_address': ['3101 Eagle Rd', 'Kansasville, WI 53139']}",Michael's On The Lake,+12628783313,$$,3.5,70,[],https://www.yelp.com/biz/michaels-on-the-lake-kansasville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
sieberts-pub-salem,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 42.55407, 'longitude': -88.11004}",(262) 843-4621,15241.879155319863,Zg5gJfuLgSAtizFLSgEOWA,https://s3-media2.fl.yelpcdn.com/bphoto/wYbng6vov3Wq7pPNWfSwAg/o.jpg,False,"{'address1': '8403 Antioch Rd', 'address2': '', 'address3': '', 'city': 'Salem', 'zip_code': '53168', 'country': 'US', 'state': 'WI', 'display_address': ['8403 Antioch Rd', 'Salem, WI 53168']}",Sieberts Pub,+12628434621,$$,4.5,118,[],https://www.yelp.com/biz/sieberts-pub-salem?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mars-cheese-castle-kenosha,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'souvenirs', 'title': 'Souvenir Shops'}]","{'latitude': 42.614682, 'longitude': -87.954384}",(800) 655-6147,16621.873739388415,UTvudSsjhK3ycq8n6Du79Q,https://s3-media2.fl.yelpcdn.com/bphoto/3eQtSKNQoLWQ6rrDQ5o8Tw/o.jpg,False,"{'address1': '2800 W Frontage Rd', 'address2': None, 'address3': '', 'city': 'Kenosha', 'zip_code': '53144', 'country': 'US', 'state': 'WI', 'display_address': ['2800 W Frontage Rd', 'Kenosha, WI 53144']}",Mars Cheese Castle,+18006556147,$$,3.5,588,[],https://www.yelp.com/biz/mars-cheese-castle-kenosha?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-coffee-house-at-chestnut-and-pine-burlington,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 42.6799874776674, 'longitude': -88.2760912763198}",(262) 661-4394,12032.28558019234,CRBHvbL2ityq4gylSOXmBQ,https://s3-media2.fl.yelpcdn.com/bphoto/vVS-IGxVlQ-lC9TbefYTVA/o.jpg,False,"{'address1': '492 N Pine St', 'address2': '', 'address3': '', 'city': 'Burlington', 'zip_code': '53105', 'country': 'US', 'state': 'WI', 'display_address': ['492 N Pine St', 'Burlington, WI 53105']}",The Coffee House at Chestnut & Pine,+12626614394,$,4.5,79,[],https://www.yelp.com/biz/the-coffee-house-at-chestnut-and-pine-burlington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
freds-burlington,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 42.6809425354004, 'longitude': -88.2765197753906}",(262) 763-8370,12071.949047260221,RnL5QzZVLnOHJuOX_F4IsQ,https://s3-media3.fl.yelpcdn.com/bphoto/2ayOUZwKjUgb8yGLAW1m-A/o.jpg,False,"{'address1': '596 N Pine St', 'address2': '', 'address3': '', 'city': 'Burlington', 'zip_code': '53105', 'country': 'US', 'state': 'WI', 'display_address': ['596 N Pine St', 'Burlington, WI 53105']}",Fred's,+12627638370,$$,4.0,155,[],https://www.yelp.com/biz/freds-burlington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
lucky-star-pub-and-eatery-burlington,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.6872520446777, 'longitude': -88.2699356079102}",(262) 763-2155,11503.682437406565,UgvDd3lkJjbCFHY_KeMYEA,https://s3-media1.fl.yelpcdn.com/bphoto/Hn57pBMUCabDwv_qQxt0yA/o.jpg,False,"{'address1': '864 Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Burlington', 'zip_code': '53105', 'country': 'US', 'state': 'WI', 'display_address': ['864 Milwaukee Ave', 'Burlington, WI 53105']}",Lucky Star Pub & Eatery,+12627632155,$$,4.5,107,[],https://www.yelp.com/biz/lucky-star-pub-and-eatery-burlington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
apple-holler-sturtevant-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pickyourown', 'title': 'Pick Your Own Farms'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 42.6747833, 'longitude': -87.954821}",(262) 884-7100,14390.90860484012,oANnQ2WF-wsvRywNEWe8sQ,https://s3-media2.fl.yelpcdn.com/bphoto/Z6bW1uWdMW8ln4jE5r50ww/o.jpg,False,"{'address1': '5006 S Sylvania Ave', 'address2': '', 'address3': '', 'city': 'Sturtevant', 'zip_code': '53177', 'country': 'US', 'state': 'WI', 'display_address': ['5006 S Sylvania Ave', 'Sturtevant, WI 53177']}",Apple Holler,+12628847100,$$,3.0,397,[],https://www.yelp.com/biz/apple-holler-sturtevant-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
super-tacos-moy-burlington,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.68067, 'longitude': -88.27796}",(262) 342-5149,12182.015235931174,6hDOqikwfFeDvkD53NVBBw,https://s3-media3.fl.yelpcdn.com/bphoto/6KZJhGKCwdtK1Q370WmzXA/o.jpg,False,"{'address1': '140 W Chestnut St', 'address2': '', 'address3': '', 'city': 'Burlington', 'zip_code': '53105', 'country': 'US', 'state': 'WI', 'display_address': ['140 W Chestnut St', 'Burlington, WI 53105']}",Super Tacos Moy,+12623425149,$$,4.5,32,[],https://www.yelp.com/biz/super-tacos-moy-burlington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
thai-italina-restaurant-waterford,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 42.7630249, 'longitude': -88.2121171}",(262) 514-2600,10528.043973344307,y4VoU33ec4nIiHEKj1-h0g,https://s3-media1.fl.yelpcdn.com/bphoto/_4MdL5KnAb8sicEGu8-EBQ/o.jpg,False,"{'address1': '220 E Main St', 'address2': '', 'address3': '', 'city': 'Waterford', 'zip_code': '53185', 'country': 'US', 'state': 'WI', 'display_address': ['220 E Main St', 'Waterford, WI 53185']}",Thai-Italina Restaurant,+12625142600,$$,4.5,39,[],https://www.yelp.com/biz/thai-italina-restaurant-waterford?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
cafe-213-waterford,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 42.7628479152918, 'longitude': -88.2125397026539}",(262) 534-2131,10509.545509116962,ncq9J7fRNWa5JemToWq1VQ,https://s3-media4.fl.yelpcdn.com/bphoto/gRI5WRSJNib3Ki9ItI-KUg/o.jpg,False,"{'address1': '213 E Main St', 'address2': '', 'address3': '', 'city': 'Waterford', 'zip_code': '53185', 'country': 'US', 'state': 'WI', 'display_address': ['213 E Main St', 'Waterford, WI 53185']}",Cafe 213,+12625342131,$$,4.0,40,[],https://www.yelp.com/biz/cafe-213-waterford?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
