alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
the-green-dragon-fond-du-lac,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 43.7730598449707, 'longitude': -88.4531097412109}",(920) 933-5224,2192.507545770457,TO_MW-i4BAKR03CebPHPzw,https://s3-media3.fl.yelpcdn.com/bphoto/jlzV7bPlddE-McDgyriYjw/o.jpg,False,"{'address1': '156 Western Ave', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['156 Western Ave', 'Fond du Lac, WI 54935']}",The Green Dragon,+19209335224,$$,4.0,88,[],https://www.yelp.com/biz/the-green-dragon-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
ang-an-eddies-fond-du-lac,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 43.7641349, 'longitude': -88.4473934}",(920) 929-8909,1315.9021248910767,Cl2gfARvMpR6iXnyB2Ejtg,https://s3-media1.fl.yelpcdn.com/bphoto/VjBNkvtPMbtSMjpQThJDLQ/o.jpg,False,"{'address1': '7 14th St', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['7 14th St', 'Fond du Lac, WI 54935']}",Ang an Eddies,+19209298909,$$,4.5,40,[],https://www.yelp.com/biz/ang-an-eddies-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
trepaniers-backyard-grill-and-bar-fond-du-lac,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.78335, 'longitude': -88.41447}",(920) 924-9400,2829.7588922596287,cLpKqU9u9xcf_HBOe4WVQA,https://s3-media2.fl.yelpcdn.com/bphoto/vJJ-NTdN1jcrB__jsO8lRA/o.jpg,False,"{'address1': '838 E Johnson St', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['838 E Johnson St', 'Fond du Lac, WI 54935']}",Trepanier's Backyard Grill & Bar,+19209249400,$$,4.5,66,[],https://www.yelp.com/biz/trepaniers-backyard-grill-and-bar-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
11-11-burgers-and-beignets-fond-du-lac-2,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 43.7673454284668, 'longitude': -88.4470977783203}",(920) 933-6566,1432.0054014154139,AIxrjhfrPE3q2WEu6HHecg,https://s3-media1.fl.yelpcdn.com/bphoto/BP9hhy5ujot2ujWQUsHneQ/o.jpg,False,"{'address1': '417 S Main St', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['417 S Main St', 'Fond du Lac, WI 54935']}",11:11 Burgers & Beignets ,+19209336566,$,4.5,47,[],https://www.yelp.com/biz/11-11-burgers-and-beignets-fond-du-lac-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-sweet-and-salty-pig-fond-du-lac,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.75422, 'longitude': -88.45284}",(920) 907-9117,1858.5153549226045,CF0286SzskOYtlL1OfCQrw,https://s3-media2.fl.yelpcdn.com/bphoto/AJI42JevLtwxuLu_4kMamQ/o.jpg,False,"{'address1': '99 W Pioneer Rd', 'address2': '', 'address3': None, 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['99 W Pioneer Rd', 'Fond du Lac, WI 54935']}",The Sweet & Salty Pig,+19209079117,$$,4.5,30,[],https://www.yelp.com/biz/the-sweet-and-salty-pig-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
bryannas-bakery-fond-du-lac,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'importedfood', 'title': 'Imported Food'}]","{'latitude': 43.7717699, 'longitude': -88.43917}",(920) 922-8056,1343.2570794178287,AgeByX20Gfpo5OAEZ6K12g,https://s3-media3.fl.yelpcdn.com/bphoto/C-BL3B3qKTqmm5Jo9YS3Rg/o.jpg,False,"{'address1': '248 S Park Ave', 'address2': None, 'address3': None, 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['248 S Park Ave', 'Fond du Lac, WI 54935']}",Bryanna's Bakery,+19209228056,$$,5.0,17,[],https://www.yelp.com/biz/bryannas-bakery-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
ala-roma-pizzeria-and-pub-fond-du-lac,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 43.7833700312964, 'longitude': -88.4794743060498}",(920) 929-9366,4572.270042415319,RLPoyNLY4C6fTNfBaF_s6Q,https://s3-media3.fl.yelpcdn.com/bphoto/piRXHveAl8Jp-x5Gooa-FA/o.jpg,False,"{'address1': '171 N Pioneer Rd', 'address2': '', 'address3': '', 'city': 'Fond Du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['171 N Pioneer Rd', 'Fond Du Lac, WI 54935']}",Ala Roma Pizzeria & Pub,+19209299366,$$,4.0,82,[],https://www.yelp.com/biz/ala-roma-pizzeria-and-pub-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
connies-diner-fond-du-lac,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.77403, 'longitude': -88.4467}",(920) 921-9660,1893.0063611203423,mE5TncWtXbeTf3wEAOv8iQ,https://s3-media3.fl.yelpcdn.com/bphoto/nzgr04rRgrSn_Vz8A4ET4g/o.jpg,False,"{'address1': '175 S Main St', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['175 S Main St', 'Fond du Lac, WI 54935']}",Connie's Diner,+19209219660,$,4.5,20,[],https://www.yelp.com/biz/connies-diner-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
fat-joes-fond-du-lac,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 43.7787395320047, 'longitude': -88.4476828862365}",(920) 933-3833,2354.0211868990436,-jgX3aIam7g6mm_qDnYIzQ,https://s3-media1.fl.yelpcdn.com/bphoto/T0ZHnc8ttJ4DcYHD91wBRw/o.jpg,False,"{'address1': '15 W Division St', 'address2': '', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54935', 'country': 'US', 'state': 'WI', 'display_address': ['15 W Division St', 'Fond du Lac, WI 54935']}",Fat Joes,+19209333833,$$,4.0,46,[],https://www.yelp.com/biz/fat-joes-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
casa-del-tequila-fond-du-lac,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 43.7926483154297, 'longitude': -88.4734497070312}",(920) 933-3797,4860.637238392752,Ra90QpHjSSW8hQ2nuPIRCw,https://s3-media4.fl.yelpcdn.com/bphoto/ZP0uiomwXE1HtjQP9QI3WQ/o.jpg,False,"{'address1': '525 N Peters Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Fond du Lac', 'zip_code': '54937', 'country': 'US', 'state': 'WI', 'display_address': ['525 N Peters Ave', 'Ste 100', 'Fond du Lac, WI 54937']}",Casa Del Tequila,+19209333797,$$,4.0,69,[],https://www.yelp.com/biz/casa-del-tequila-fond-du-lac?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
