alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
twisted-willow-port-washington-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 43.389777, 'longitude': -87.869128}",(262) 268-7600,9132.696819665945,_JxVTsGXObBySb8wvHp73g,https://s3-media2.fl.yelpcdn.com/bphoto/-fVWa3U0-mVNS8vhNs27YA/o.jpg,False,"{'address1': '308 N Franklin St', 'address2': '', 'address3': '', 'city': 'Port Washington', 'zip_code': '53074', 'country': 'US', 'state': 'WI', 'display_address': ['308 N Franklin St', 'Port Washington, WI 53074']}",Twisted Willow,+12622687600,$$,4.5,160,[],https://www.yelp.com/biz/twisted-willow-port-washington-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
daily-baking-company-port-washington,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.3888847, 'longitude': -87.8694329}",(262) 268-9994,9134.514542118755,cl8IWmLWSUuUIMNzkzwSCA,https://s3-media4.fl.yelpcdn.com/bphoto/R0uSf90ZB7PQfwS-lFJKCw/o.jpg,False,"{'address1': '211 N Franklin St', 'address2': None, 'address3': '', 'city': 'Port Washington', 'zip_code': '53074', 'country': 'US', 'state': 'WI', 'display_address': ['211 N Franklin St', 'Port Washington, WI 53074']}",Daily Baking Company,+12622689994,$$,4.5,73,[],https://www.yelp.com/biz/daily-baking-company-port-washington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
atlas-bbq-grafton,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]","{'latitude': 43.318297, 'longitude': -87.951446}",(262) 618-2181,10482.169303714365,AFeh0iVbKQd6p1D8blfLxg,https://s3-media4.fl.yelpcdn.com/bphoto/InXRfhnTGzw_WhEO9D7IMw/o.jpg,False,"{'address1': '1304 12th Ave', 'address2': '', 'address3': '', 'city': 'Grafton', 'zip_code': '53024', 'country': 'US', 'state': 'WI', 'display_address': ['1304 12th Ave', 'Grafton, WI 53024']}",Atlas BBQ,+12626182181,$$,4.0,232,[],https://www.yelp.com/biz/atlas-bbq-grafton?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
stilt-house-cedarburg,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 43.2983713, 'longitude': -87.9879768}",(262) 618-4889,12490.291707828907,wz1IbYPLTtI2_KcaQnGDng,https://s3-media4.fl.yelpcdn.com/bphoto/FO1qsiXrBUVvpG3WqMHdCw/o.jpg,False,"{'address1': 'W62 N630 Washington Ave', 'address2': '', 'address3': '', 'city': 'Cedarburg', 'zip_code': '53012', 'country': 'US', 'state': 'WI', 'display_address': ['W62 N630 Washington Ave', 'Cedarburg, WI 53012']}",Stilt House,+12626184889,$$,4.0,213,[],https://www.yelp.com/biz/stilt-house-cedarburg?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
rivers-edge-saukville,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 43.379402, 'longitude': -87.93251}",(262) 284-9918,5061.907190767542,Dlhy5zzGeATM5Is3A2oU_g,https://s3-media2.fl.yelpcdn.com/bphoto/auzHQKI_pLqlXJ-Sjmh5DQ/o.jpg,False,"{'address1': '283 S Riverside Dr', 'address2': '', 'address3': '', 'city': 'Saukville', 'zip_code': '53080', 'country': 'US', 'state': 'WI', 'display_address': ['283 S Riverside Dr', 'Saukville, WI 53080']}",Rivers Edge,+12622849918,$,4.5,23,[],https://www.yelp.com/biz/rivers-edge-saukville?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-farmstead-cedarburg,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 43.284187, 'longitude': -87.985217}",(262) 375-2655,14054.515951323901,rUY3YpKFHFB2GkZd72qZTQ,https://s3-media3.fl.yelpcdn.com/bphoto/oFrr8CIxlZoXMDSj4r7XoQ/o.jpg,False,"{'address1': 'W 62 N 238 Washington Ave', 'address2': '', 'address3': '', 'city': 'Cedarburg', 'zip_code': '53012', 'country': 'US', 'state': 'WI', 'display_address': ['W 62 N 238 Washington Ave', 'Cedarburg, WI 53012']}",The Farmstead,+12623752655,$$,4.5,108,[],https://www.yelp.com/biz/the-farmstead-cedarburg?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
pj-piper-pancake-house-cedarburg,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.2944207126678, 'longitude': -87.9865722265914}",(262) 421-8040,12922.559047063702,oSDxh_TJbuanuxi5XxdsBw,https://s3-media2.fl.yelpcdn.com/bphoto/hEyhVRb5N_CX0yskGmxXdw/o.jpg,False,"{'address1': 'W61 N514 Washington Ave', 'address2': '', 'address3': '', 'city': 'Cedarburg', 'zip_code': '53012', 'country': 'US', 'state': 'WI', 'display_address': ['W61 N514 Washington Ave', 'Cedarburg, WI 53012']}",PJ Piper Pancake House,+12624218040,$,4.0,110,[],https://www.yelp.com/biz/pj-piper-pancake-house-cedarburg?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-norbert-west-bend,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 43.42322, 'longitude': -88.18181}",(262) 429-1231,16491.711131730917,kDav9Z-3w5duJi_miTwNfg,https://s3-media1.fl.yelpcdn.com/bphoto/76w45F1maTDMg7YRJlWKsg/o.jpg,False,"{'address1': '115 S Main St', 'address2': '', 'address3': '', 'city': 'West Bend', 'zip_code': '53095', 'country': 'US', 'state': 'WI', 'display_address': ['115 S Main St', 'West Bend, WI 53095']}",The Norbert,+12624291231,$$,4.5,70,[],https://www.yelp.com/biz/the-norbert-west-bend?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
tellos-grille-and-cafe-port-washington,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 43.38777, 'longitude': -87.87296}",(262) 268-1133,8900.950186184666,4cugt4xsGsvFJwtnz4kO5A,https://s3-media1.fl.yelpcdn.com/bphoto/3SeT7lQGA6LunHmFLT9PwA/o.jpg,False,"{'address1': '200 W Grand Ave', 'address2': '', 'address3': '', 'city': 'Port Washington', 'zip_code': '53074', 'country': 'US', 'state': 'WI', 'display_address': ['200 W Grand Ave', 'Port Washington, WI 53074']}",Tello's Grille & Cafe,+12622681133,$$,3.5,108,[],https://www.yelp.com/biz/tellos-grille-and-cafe-port-washington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
the-chocolate-chisel-port-washington,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]","{'latitude': 43.38732, 'longitude': -87.872}",(262) 261-0200,8981.440828343051,PwzCKwYub9grDRUOIYZlbA,https://s3-media3.fl.yelpcdn.com/bphoto/p6CQ6_6JXZauNnF1rDpVmA/o.jpg,False,"{'address1': '125 W Grand Ave', 'address2': '', 'address3': '', 'city': 'Port Washington', 'zip_code': '53074', 'country': 'US', 'state': 'WI', 'display_address': ['125 W Grand Ave', 'Port Washington, WI 53074']}",The Chocolate Chisel,+12622610200,$$,4.5,42,[],https://www.yelp.com/biz/the-chocolate-chisel-port-washington?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
