alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
pine-cone-restaurant-johnson-creek,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.0883713813249, 'longitude': -88.7623593843403}",(920) 699-2767,2144.311087725981,jFcfVyCFooLp0ZH83viltw,https://s3-media3.fl.yelpcdn.com/bphoto/YfSJpRPjNtfjRo5RJ9vYLw/o.jpg,False,"{'address1': '685 W Linmar Ln', 'address2': '', 'address3': '', 'city': 'Johnson Creek', 'zip_code': '53038', 'country': 'US', 'state': 'WI', 'display_address': ['685 W Linmar Ln', 'Johnson Creek, WI 53038']}",Pine Cone Restaurant,+19206992767,$,3.5,129,[],https://www.yelp.com/biz/pine-cone-restaurant-johnson-creek?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
crawfish-junction-johnson-creek,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 43.100925, 'longitude': -88.849227}",(920) 648-3550,5056.394053970945,q4ruL-NZ8T_D1VkjNrQ2ug,https://s3-media2.fl.yelpcdn.com/bphoto/u_9ZZmngEpOEMfFKfH3ZkA/o.jpg,False,"{'address1': 'W6376 County Rd A', 'address2': None, 'address3': None, 'city': 'Johnson Creek', 'zip_code': '53038', 'country': 'US', 'state': 'WI', 'display_address': ['W6376 County Rd A', 'Johnson Creek, WI 53038']}",Crawfish Junction,+19206483550,$$,4.0,65,[],https://www.yelp.com/biz/crawfish-junction-johnson-creek?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
wedls-hamburger-stand-and-ice-cream-parlor-jefferson-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 43.0051203, 'longitude': -88.8056845}",(920) 674-3637,9306.891353731207,9zaoNjDOQmNoZlwQzyx75Q,https://s3-media2.fl.yelpcdn.com/bphoto/Yw8-lZna3TlD2ON5LNA8Hg/o.jpg,False,"{'address1': '200 E Racine St', 'address2': '', 'address3': '', 'city': 'Jefferson', 'zip_code': '53549', 'country': 'US', 'state': 'WI', 'display_address': ['200 E Racine St', 'Jefferson, WI 53549']}",Wedl's Hamburger Stand and Ice Cream Parlor,+19206743637,$,4.5,63,[],https://www.yelp.com/biz/wedls-hamburger-stand-and-ice-cream-parlor-jefferson-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
brickhaus-café-jefferson-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.0041, 'longitude': -88.80644}",(920) 674-2015,9416.307276786856,obiC4B02-b_syDRIXCHUfA,https://s3-media3.fl.yelpcdn.com/bphoto/hhF5IO2yVUqITqsQeVLNGw/o.jpg,False,"{'address1': '126 E Milwaukee St', 'address2': '', 'address3': '', 'city': 'Jefferson', 'zip_code': '53549', 'country': 'US', 'state': 'WI', 'display_address': ['126 E Milwaukee St', 'Jefferson, WI 53549']}",Brickhaus Café,+19206742015,$,4.5,51,[],https://www.yelp.com/biz/brickhaus-caf%C3%A9-jefferson-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
milford-hills-hunt-club-johnson-creek-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gun_ranges', 'title': 'Gun/Rifle Ranges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 43.1349549, 'longitude': -88.8108734}",(920) 699-2249,5514.038854631449,esI0T3_FFTlja_7c8VTT6g,https://s3-media1.fl.yelpcdn.com/bphoto/RZAhOT9Rnvx1ETfuvE0DOQ/o.jpg,False,"{'address1': 'W5670 French Rd', 'address2': '', 'address3': '', 'city': 'Johnson Creek', 'zip_code': '53038', 'country': 'US', 'state': 'WI', 'display_address': ['W5670 French Rd', 'Johnson Creek, WI 53038']}",Milford Hills Hunt Club,+19206992249,$$,4.5,18,[],https://www.yelp.com/biz/milford-hills-hunt-club-johnson-creek-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
tyranena-brewing-company-lake-mills,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}]","{'latitude': 43.085578918457, 'longitude': -88.8969955444336}",(920) 648-8699,8770.333787364134,oUXGKT01EbduP9ZHOY8JuA,https://s3-media2.fl.yelpcdn.com/bphoto/8Chr4HoaD45BHZT8aPvosg/o.jpg,False,"{'address1': '1025 Owen St', 'address2': '', 'address3': '', 'city': 'Lake Mills', 'zip_code': '53551', 'country': 'US', 'state': 'WI', 'display_address': ['1025 Owen St', 'Lake Mills, WI 53551']}",Tyranena Brewing Company,+19206488699,$$,4.0,46,[],https://www.yelp.com/biz/tyranena-brewing-company-lake-mills?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
hi-way-harrys-johnson-creek,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 43.08796, 'longitude': -88.75988}",(920) 699-9999,2351.512964594159,ziUC9x9W4xHGc3vKU2wznQ,https://s3-media1.fl.yelpcdn.com/bphoto/mrJxZbP8bJwupVU1El2S7Q/o.jpg,False,"{'address1': '710 Glover Ln', 'address2': '', 'address3': '', 'city': 'Johnson Creek', 'zip_code': '53038', 'country': 'US', 'state': 'WI', 'display_address': ['710 Glover Ln', 'Johnson Creek, WI 53038']}",Hi-Way Harry's,+19206999999,$$,2.5,102,[],https://www.yelp.com/biz/hi-way-harrys-johnson-creek?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
taqueria-marias-watertown-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 43.1927924, 'longitude': -88.7244254}",(920) 206-0270,12778.177715938034,MpkBwi0HAzbg-pMsYoFr0A,https://s3-media4.fl.yelpcdn.com/bphoto/ivcjjS14Ez_xExfH_wmRIg/o.jpg,False,"{'address1': '311 S First St', 'address2': '', 'address3': '', 'city': 'Watertown', 'zip_code': '53094', 'country': 'US', 'state': 'WI', 'display_address': ['311 S First St', 'Watertown, WI 53094']}",Taqueria Maria's,+19202060270,$$,4.5,64,[],https://www.yelp.com/biz/taqueria-marias-watertown-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
berres-brothers-coffee-roasters-watertown-2,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 43.16427, 'longitude': -88.72659}",(920) 261-6158,9829.74721944434,VRkNPqoXPUK1BxhjhMg3Kw,https://s3-media2.fl.yelpcdn.com/bphoto/oP0fl63PBlAJsi2WAPb3ag/o.jpg,False,"{'address1': '202 Air Park Dr', 'address2': '', 'address3': '', 'city': 'Watertown', 'zip_code': '53094', 'country': 'US', 'state': 'WI', 'display_address': ['202 Air Park Dr', 'Watertown, WI 53094']}",Berres Brothers Coffee Roasters,+19202616158,$,4.5,33,"['pickup', 'delivery']",https://www.yelp.com/biz/berres-brothers-coffee-roasters-watertown-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
sake-house-watertown,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 43.1784237676221, 'longitude': -88.7325310864048}",(920) 390-4242,11051.534978450994,Gyny8jwU9aoBarjAngXoYA,https://s3-media2.fl.yelpcdn.com/bphoto/jBqP1TFTQES2RHoHgCMqRA/o.jpg,False,"{'address1': '1506 S Church St', 'address2': '', 'address3': '', 'city': 'Watertown', 'zip_code': '53094', 'country': 'US', 'state': 'WI', 'display_address': ['1506 S Church St', 'Watertown, WI 53094']}",Sake House,+19203904242,$$,4.5,36,[],https://www.yelp.com/biz/sake-house-watertown?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
