alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
story-hill-bkc-milwaukee,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 43.0368978590487, 'longitude': -87.9778010002006}",(414) 539-4424,1182.8033150495808,2gsMqFEpjfJemtcMLyvqqg,https://s3-media2.fl.yelpcdn.com/bphoto/EAXo2RiXaK-XO2oGJAP3KQ/o.jpg,False,"{'address1': '5100 W Bluemound Rd', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53208', 'country': 'US', 'state': 'WI', 'display_address': ['5100 W Bluemound Rd', 'Milwaukee, WI 53208']}",Story Hill BKC,+14145394424,$$,4.5,481,[],https://www.yelp.com/biz/story-hill-bkc-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
blues-egg-milwaukee-milwaukee,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 43.03430316632, 'longitude': -88.0076330155134}",(414) 299-3180,3465.607728413321,BIMfFGsAHjzvjSTcJWuJwQ,https://s3-media1.fl.yelpcdn.com/bphoto/HXv0cez7oBNm5mE_M5zUWw/o.jpg,False,"{'address1': '317 N 76th St', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53213', 'country': 'US', 'state': 'WI', 'display_address': ['317 N 76th St', 'Milwaukee, WI 53213']}",Blue's Egg - Milwaukee,+14142993180,$$,4.5,1316,[],https://www.yelp.com/biz/blues-egg-milwaukee-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
mad-rooster-cafe-west-milwaukee,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 43.0167104, 'longitude': -87.9690941}",(414) 231-9120,3057.8850446742326,z2XcXJD9K_d_bMzY_NEOFw,https://s3-media2.fl.yelpcdn.com/bphoto/LSHRUq2p8Z0RreNNz_KYnw/o.jpg,False,"{'address1': '4401 W Greenfield Ave', 'address2': '', 'address3': '', 'city': 'West Milwaukee', 'zip_code': '53214', 'country': 'US', 'state': 'WI', 'display_address': ['4401 W Greenfield Ave', 'West Milwaukee, WI 53214']}",Mad Rooster Cafe,+14142319120,$$,4.5,744,[],https://www.yelp.com/biz/mad-rooster-cafe-west-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
oscars-pub-and-grill-milwaukee,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 43.02456, 'longitude': -87.9348}",(414) 810-1820,3427.4611059190684,tnf6a9ywrnwkV6cv5SrWnA,https://s3-media3.fl.yelpcdn.com/bphoto/ozPLyiC3bDrVj1lD6hKi0g/o.jpg,False,"{'address1': '1712 W Pierce St', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53204', 'country': 'US', 'state': 'WI', 'display_address': ['1712 W Pierce St', 'Milwaukee, WI 53204']}",Oscar's Pub & Grill,+14148101820,$,4.5,643,[],https://www.yelp.com/biz/oscars-pub-and-grill-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
ono-kine-grindz-wauwatosa,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 43.06048, 'longitude': -88.0026}",(414) 778-0727,3407.0117275071875,EcMDuvX7fTOpp20n4Id1jw,https://s3-media4.fl.yelpcdn.com/bphoto/PntJ05uGLcJrgCKL7_wk7w/o.jpg,False,"{'address1': '7215 W North Ave', 'address2': '', 'address3': '', 'city': 'Wauwatosa', 'zip_code': '53213', 'country': 'US', 'state': 'WI', 'display_address': ['7215 W North Ave', 'Wauwatosa, WI 53213']}",Ono Kine Grindz,+14147780727,$,4.5,406,['pickup'],https://www.yelp.com/biz/ono-kine-grindz-wauwatosa?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
maxies-milwaukee,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 43.03162, 'longitude': -87.99712}",(414) 292-3969,2811.520369342855,poMcdF7PM-EmOdm327qsgA,https://s3-media2.fl.yelpcdn.com/bphoto/w3aB33tOS2dwcuBbmxJ1dg/o.jpg,False,"{'address1': '6732 W Fairview Ave', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53213', 'country': 'US', 'state': 'WI', 'display_address': ['6732 W Fairview Ave', 'Milwaukee, WI 53213']}",Maxie's,+14142923969,$$,4.0,614,[],https://www.yelp.com/biz/maxies-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
five-o-clock-steakhouse-milwaukee-2,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 43.04341, 'longitude': -87.94316}",(414) 342-3553,1935.1269631552484,k3f1SMZB1ABIcmuRH-YNQA,https://s3-media1.fl.yelpcdn.com/bphoto/vN4Hb5Pe8nXSxOfI7zuZLQ/o.jpg,False,"{'address1': '2416 W State St', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53233', 'country': 'US', 'state': 'WI', 'display_address': ['2416 W State St', 'Milwaukee, WI 53233']}",Five O'Clock Steakhouse,+14143423553,$$$,4.0,333,[],https://www.yelp.com/biz/five-o-clock-steakhouse-milwaukee-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
valentine-coffee-roasters-milwaukee-2,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 43.0500686, 'longitude': -87.9871235}",(414) 988-8018,1747.6416996477624,msTroJP3a8TopV-dS62rBw,https://s3-media1.fl.yelpcdn.com/bphoto/RlRQ-wcAtpRvF9kckONDtw/o.jpg,False,"{'address1': '5918 W Vliet St', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53208', 'country': 'US', 'state': 'WI', 'display_address': ['5918 W Vliet St', 'Milwaukee, WI 53208']}",Valentine Coffee Roasters,+14149888018,$,4.5,137,[],https://www.yelp.com/biz/valentine-coffee-roasters-milwaukee-2?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
sobelmans-pub-and-grill-milwaukee,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 43.034992, 'longitude': -87.936775}",(414) 931-1919,2666.6182893563596,wmStGUk6Lqiqu2-maCGz5Q,https://s3-media2.fl.yelpcdn.com/bphoto/_5_IEgOG_Qqwc4v_t3ajhA/o.jpg,False,"{'address1': '1900 W St Paul Ave', 'address2': '', 'address3': '', 'city': 'Milwaukee', 'zip_code': '53233', 'country': 'US', 'state': 'WI', 'display_address': ['1900 W St Paul Ave', 'Milwaukee, WI 53233']}",Sobelman's Pub & Grill,+14149311919,$$,4.0,691,"['delivery', 'pickup']",https://www.yelp.com/biz/sobelmans-pub-and-grill-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
amaranth-bakery-and-cafe-milwaukee,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 43.05416, 'longitude': -87.95603}",(414) 934-0587,1448.4693904001656,pz1thL9deYZ6wLRifH600w,https://s3-media1.fl.yelpcdn.com/bphoto/zXGPu3hFwOsGi0AcIPvdsQ/o.jpg,False,"{'address1': '3329 W Lisbon Ave', 'address2': None, 'address3': None, 'city': 'Milwaukee', 'zip_code': '53208', 'country': 'US', 'state': 'WI', 'display_address': ['3329 W Lisbon Ave', 'Milwaukee, WI 53208']}",Amaranth Bakery & Cafe,+14149340587,$,4.5,63,[],https://www.yelp.com/biz/amaranth-bakery-and-cafe-milwaukee?adjust_creative=GVWAITeAe13hPk5JlriDSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GVWAITeAe13hPk5JlriDSg
